id_sentence_id_term,id_sentence,id_term,term
1051_7,1051,7,annie
1052_1,1052,1,annie
1052_2,1052,2,likes
1052_3,1052,3,man
1052_4,1052,4,man
1052_5,1052,5,that
1052_6,1052,6,admires
1052_7,1052,7,monet
1053_1,1053,1,annie
1053_2,1053,2,likes
1053_3,1053,3,a
1053_4,1053,4,woman
1053_5,1053,5,that
1053_6,1053,6,likes
1053_7,1053,7,man
1054_1,1054,1,paints
1054_2,1054,2,likes
1054_3,1054,3,a
1054_4,1054,4,woman
1054_5,1054,5,that
1054_6,1054,6,likes
1054_7,1054,7,annie
1055_1,1055,1,annie
1055_2,1055,2,likes
1055_3,1055,3,a
1055_4,1055,4,admires
1055_5,1055,5,that
1055_6,1055,6,likes
1055_7,1055,7,monet
1056_1,1056,1,annie
1056_2,1056,2,likes
1056_3,1056,3,a
1056_4,1056,4,woman
1056_5,1056,5,man
1056_6,1056,6,admires
1056_7,1056,7,john
1057_1,1057,1,annie
1057_2,1057,2,a
1057_3,1057,3,a
1057_4,1057,4,woman
1057_5,1057,5,that
1057_6,1057,6,admires
1057_7,1057,7,annie
1058_1,1058,1,annie
1058_2,1058,2,every
1058_3,1058,3,a
1058_4,1058,4,woman
1058_5,1058,5,that
1058_6,1058,6,admires
1058_7,1058,7,monet
1059_1,1059,1,annie
1059_2,1059,2,a
1059_3,1059,3,every
1059_4,1059,4,man
1059_5,1059,5,that
1059_6,1059,6,likes
1059_7,1059,7,john
1060_1,1060,1,annie
1060_2,1060,2,admires
1060_3,1060,3,that
1060_4,1060,4,man
1060_5,1060,5,that
1060_6,1060,6,likes
1060_7,1060,7,annie
1061_1,1061,1,annie
1061_2,1061,2,admires
1061_3,1061,3,every
1061_4,1061,4,man
1061_5,1061,5,that
1061_6,1061,6,paints
1061_7,1061,7,monet
1062_1,1062,1,annie
1062_2,1062,2,monet
1062_3,1062,3,every
1062_4,1062,4,man
1062_5,1062,5,that
1062_6,1062,6,admires
1062_7,1062,7,john
1063_1,1063,1,annie
1063_2,1063,2,every
1063_3,1063,3,every
1063_4,1063,4,man
1063_5,1063,5,that
1063_6,1063,6,admires
1063_7,1063,7,annie
1064_1,1064,1,annie
1064_2,1064,2,admires
1064_3,1064,3,every
1064_4,1064,4,man
1064_5,1064,5,that
1064_6,1064,6,john
1064_7,1064,7,monet
1065_1,1065,1,annie
1065_2,1065,2,admires
1065_3,1065,3,every
1065_4,1065,4,every
1065_5,1065,5,that
1065_6,1065,6,likes
1065_7,1065,7,john
1066_1,1066,1,annie
1066_2,1066,2,annie
1066_3,1066,3,every
1066_4,1066,4,woman
1066_5,1066,5,that
1066_6,1066,6,likes
1066_7,1066,7,annie
1067_1,1067,1,annie
1067_2,1067,2,admires
1067_3,1067,3,woman
1067_4,1067,4,woman
1067_5,1067,5,that
1067_6,1067,6,likes
1067_7,1067,7,monet
1068_1,1068,1,annie
1068_2,1068,2,admires
1068_3,1068,3,every
1068_4,1068,4,woman
1068_5,1068,5,that
1068_6,1068,6,every
1068_7,1068,7,john
1069_1,1069,1,annie
1069_2,1069,2,every
1069_3,1069,3,every
1069_4,1069,4,woman
1069_5,1069,5,that
1069_6,1069,6,admires
1069_7,1069,7,annie
1070_1,1070,1,annie
1070_2,1070,2,admires
1070_3,1070,3,every
1070_4,1070,4,woman
1070_5,1070,5,that
1070_6,1070,6,that
1070_7,1070,7,monet
1071_1,1071,1,annie
1071_2,1071,2,man
1071_3,1071,3,a
1071_4,1071,4,man
1071_5,1071,5,that
1071_6,1071,6,likes
1071_7,1071,7,john
1072_1,1072,1,annie
1072_2,1072,2,annie
1072_3,1072,3,a
1072_4,1072,4,man
1072_5,1072,5,that
1072_6,1072,6,likes
1072_7,1072,7,annie
1073_1,1073,1,annie
1073_2,1073,2,admires
1073_3,1073,3,a
1073_4,1073,4,man
1073_5,1073,5,that
1073_6,1073,6,john
1073_7,1073,7,monet
1074_1,1074,1,annie
1074_2,1074,2,admires
1074_3,1074,3,a
1074_4,1074,4,monet
1074_5,1074,5,that
1074_6,1074,6,admires
1074_7,1074,7,john
1075_1,1075,1,annie
1075_2,1075,2,admires
1075_3,1075,3,a
1075_4,1075,4,man
1075_5,1075,5,john
1075_6,1075,6,admires
1075_7,1075,7,annie
1076_1,1076,1,annie
1076_2,1076,2,admires
1076_3,1076,3,a
1076_4,1076,4,man
1076_5,1076,5,that
1076_6,1076,6,admires
1076_7,1076,7,a
1077_1,1077,1,annie
1077_2,1077,2,woman
1077_3,1077,3,a
1077_4,1077,4,woman
1077_5,1077,5,that
1077_6,1077,6,likes
1077_7,1077,7,john
1078_1,1078,1,annie
1078_2,1078,2,admires
1078_3,1078,3,a
1078_4,1078,4,woman
1078_5,1078,5,that
1078_6,1078,6,likes
1078_7,1078,7,that
1079_1,1079,1,annie
1079_2,1079,2,admires
1079_3,1079,3,a
1079_4,1079,4,woman
1079_5,1079,5,that
1079_6,1079,6,man
1079_7,1079,7,monet
1080_1,1080,1,annie
1080_2,1080,2,admires
1080_3,1080,3,likes
1080_4,1080,4,woman
1080_5,1080,5,that
1080_6,1080,6,admires
1080_7,1080,7,john
1081_1,1081,1,that
1081_2,1081,2,admires
1081_3,1081,3,a
1081_4,1081,4,woman
1081_5,1081,5,that
1081_6,1081,6,admires
1081_7,1081,7,annie
1082_1,1082,1,annie
1082_2,1082,2,paints
1082_3,1082,3,a
1082_4,1082,4,woman
1082_5,1082,5,that
1082_6,1082,6,admires
1082_7,1082,7,monet
1083_1,1083,1,monet
1083_2,1083,2,likes
1083_3,1083,3,every
1083_4,1083,4,man
1083_5,1083,5,that
1083_6,1083,6,likes
1083_7,1083,7,woman
1084_1,1084,1,monet
1084_2,1084,2,likes
1084_3,1084,3,every
1084_4,1084,4,man
1084_5,1084,5,that
1084_6,1084,6,likes
1084_7,1084,7,man
1085_1,1085,1,monet
1085_2,1085,2,likes
1085_3,1085,3,woman
1085_4,1085,4,man
1085_5,1085,5,that
1085_6,1085,6,likes
1085_7,1085,7,monet
1086_1,1086,1,monet
1086_2,1086,2,likes
1086_3,1086,3,woman
1086_4,1086,4,man
1086_5,1086,5,that
1086_6,1086,6,admires
1086_7,1086,7,john
1087_1,1087,1,monet
1087_2,1087,2,likes
1087_3,1087,3,every
1087_4,1087,4,man
1087_5,1087,5,admires
1087_6,1087,6,admires
1087_7,1087,7,annie
1088_1,1088,1,admires
1088_2,1088,2,likes
1088_3,1088,3,every
1088_4,1088,4,man
1088_5,1088,5,that
1088_6,1088,6,admires
1088_7,1088,7,monet
1089_1,1089,1,that
1089_2,1089,2,likes
1089_3,1089,3,every
1089_4,1089,4,woman
1089_5,1089,5,that
1089_6,1089,6,likes
1089_7,1089,7,john
1090_1,1090,1,monet
1090_2,1090,2,likes
1090_3,1090,3,every
1090_4,1090,4,woman
1090_5,1090,5,that
1090_6,1090,6,man
1090_7,1090,7,annie
1091_1,1091,1,monet
1091_2,1091,2,likes
1091_3,1091,3,every
1091_4,1091,4,woman
1091_5,1091,5,that
1091_6,1091,6,likes
1091_7,1091,7,likes
1092_1,1092,1,monet
1092_2,1092,2,likes
1092_3,1092,3,every
1092_4,1092,4,woman
1092_5,1092,5,that
1092_6,1092,6,a
1092_7,1092,7,john
1093_1,1093,1,monet
1093_2,1093,2,likes
1093_3,1093,3,every
1093_4,1093,4,paints
1093_5,1093,5,that
1093_6,1093,6,admires
1093_7,1093,7,annie
1094_1,1094,1,admires
1094_2,1094,2,likes
1094_3,1094,3,every
1094_4,1094,4,woman
1094_5,1094,5,that
1094_6,1094,6,admires
1094_7,1094,7,monet
1095_1,1095,1,woman
1095_2,1095,2,likes
1095_3,1095,3,a
1095_4,1095,4,man
1095_5,1095,5,that
1095_6,1095,6,likes
1095_7,1095,7,john
1096_1,1096,1,monet
1096_2,1096,2,likes
1096_3,1096,3,a
1096_4,1096,4,annie
1096_5,1096,5,that
1096_6,1096,6,likes
1096_7,1096,7,annie
1097_1,1097,1,monet
1097_2,1097,2,likes
1097_3,1097,3,a
1097_4,1097,4,man
1097_5,1097,5,that
1097_6,1097,6,a
1097_7,1097,7,monet
1098_1,1098,1,monet
1098_2,1098,2,a
1098_3,1098,3,a
1098_4,1098,4,man
1098_5,1098,5,that
1098_6,1098,6,admires
1098_7,1098,7,john
1099_1,1099,1,monet
1099_2,1099,2,john
1099_3,1099,3,a
1099_4,1099,4,man
1099_5,1099,5,that
1099_6,1099,6,admires
1099_7,1099,7,annie
1100_1,1100,1,monet
1100_2,1100,2,likes
1100_3,1100,3,a
1100_4,1100,4,every
1100_5,1100,5,that
1100_6,1100,6,admires
1100_7,1100,7,monet
1101_1,1101,1,monet
1101_2,1101,2,monet
1101_3,1101,3,a
1101_4,1101,4,woman
1101_5,1101,5,that
1101_6,1101,6,likes
1101_7,1101,7,john
1102_1,1102,1,monet
1102_2,1102,2,likes
1102_3,1102,3,that
1102_4,1102,4,woman
1102_5,1102,5,that
1102_6,1102,6,likes
1102_7,1102,7,annie
1103_1,1103,1,admires
1103_2,1103,2,likes
1103_3,1103,3,a
1103_4,1103,4,woman
1103_5,1103,5,that
1103_6,1103,6,likes
1103_7,1103,7,monet
1104_1,1104,1,monet
1104_2,1104,2,likes
1104_3,1104,3,a
1104_4,1104,4,woman
1104_5,1104,5,paints
1104_6,1104,6,admires
1104_7,1104,7,john
1105_1,1105,1,woman
1105_2,1105,2,likes
1105_3,1105,3,a
1105_4,1105,4,woman
1105_5,1105,5,that
1105_6,1105,6,admires
1105_7,1105,7,annie
1106_1,1106,1,monet
1106_2,1106,2,likes
1106_3,1106,3,a
1106_4,1106,4,woman
1106_5,1106,5,paints
1106_6,1106,6,admires
1106_7,1106,7,monet
1107_1,1107,1,a
1107_2,1107,2,admires
1107_3,1107,3,every
1107_4,1107,4,man
1107_5,1107,5,that
1107_6,1107,6,likes
1107_7,1107,7,john
1108_1,1108,1,monet
1108_2,1108,2,admires
1108_3,1108,3,every
1108_4,1108,4,man
1108_5,1108,5,man
1108_6,1108,6,likes
1108_7,1108,7,annie
1109_1,1109,1,monet
1109_2,1109,2,admires
1109_3,1109,3,every
1109_4,1109,4,man
1109_5,1109,5,that
1109_6,1109,6,likes
1109_7,1109,7,likes
1110_1,1110,1,monet
1110_2,1110,2,admires
1110_3,1110,3,annie
1110_4,1110,4,man
1110_5,1110,5,that
1110_6,1110,6,admires
1110_7,1110,7,john
1111_1,1111,1,monet
1111_2,1111,2,admires
1111_3,1111,3,man
1111_4,1111,4,man
1111_5,1111,5,that
1111_6,1111,6,admires
1111_7,1111,7,annie
1112_1,1112,1,monet
1112_2,1112,2,admires
1112_3,1112,3,every
1112_4,1112,4,man
1112_5,1112,5,that
1112_6,1112,6,man
1112_7,1112,7,monet
1113_1,1113,1,monet
1113_2,1113,2,admires
1113_3,1113,3,every
1113_4,1113,4,woman
1113_5,1113,5,monet
1113_6,1113,6,likes
1113_7,1113,7,john
1114_1,1114,1,monet
1114_2,1114,2,admires
1114_3,1114,3,every
1114_4,1114,4,woman
1114_5,1114,5,that
1114_6,1114,6,likes
1114_7,1114,7,paints
1115_1,1115,1,monet
1115_2,1115,2,admires
1115_3,1115,3,every
1115_4,1115,4,woman
1115_5,1115,5,that
1115_6,1115,6,paints
1115_7,1115,7,monet
1116_1,1116,1,monet
1116_2,1116,2,admires
1116_3,1116,3,every
1116_4,1116,4,likes
1116_5,1116,5,that
1116_6,1116,6,admires
1116_7,1116,7,john
1117_1,1117,1,monet
1117_2,1117,2,admires
1117_3,1117,3,every
1117_4,1117,4,woman
1117_5,1117,5,that
1117_6,1117,6,every
1117_7,1117,7,annie
1118_1,1118,1,that
1118_2,1118,2,admires
1118_3,1118,3,every
1118_4,1118,4,woman
1118_5,1118,5,that
1118_6,1118,6,admires
1118_7,1118,7,monet
1119_1,1119,1,monet
1119_2,1119,2,admires
1119_3,1119,3,a
1119_4,1119,4,man
1119_5,1119,5,that
1119_6,1119,6,likes
1119_7,1119,7,that
1120_1,1120,1,monet
1120_2,1120,2,admires
1120_3,1120,3,a
1120_4,1120,4,man
1120_5,1120,5,that
1120_6,1120,6,likes
1120_7,1120,7,paints
1121_1,1121,1,monet
1121_2,1121,2,admires
1121_3,1121,3,a
1121_4,1121,4,man
1121_5,1121,5,annie
1121_6,1121,6,likes
1121_7,1121,7,monet
1122_1,1122,1,monet
1122_2,1122,2,admires
1122_3,1122,3,a
1122_4,1122,4,man
1122_5,1122,5,that
1122_6,1122,6,monet
1122_7,1122,7,john
1123_1,1123,1,monet
1123_2,1123,2,admires
1123_3,1123,3,a
1123_4,1123,4,man
1123_5,1123,5,that
1123_6,1123,6,man
1123_7,1123,7,annie
1124_1,1124,1,monet
1124_2,1124,2,admires
1124_3,1124,3,that
1124_4,1124,4,man
1124_5,1124,5,that
1124_6,1124,6,admires
1124_7,1124,7,monet
1125_1,1125,1,monet
1125_2,1125,2,admires
1125_3,1125,3,a
1125_4,1125,4,a
1125_5,1125,5,that
1125_6,1125,6,likes
1125_7,1125,7,john
1126_1,1126,1,monet
1126_2,1126,2,woman
1126_3,1126,3,a
1126_4,1126,4,woman
1126_5,1126,5,that
1126_6,1126,6,likes
1126_7,1126,7,annie
1127_1,1127,1,monet
1127_2,1127,2,admires
1127_3,1127,3,a
1127_4,1127,4,woman
1127_5,1127,5,that
1127_6,1127,6,likes
1127_7,1127,7,every
1128_1,1128,1,monet
1128_2,1128,2,that
1128_3,1128,3,a
1128_4,1128,4,woman
1128_5,1128,5,that
1128_6,1128,6,admires
1128_7,1128,7,john
1129_1,1129,1,monet
1129_2,1129,2,admires
1129_3,1129,3,a
1129_4,1129,4,paints
1129_5,1129,5,that
1129_6,1129,6,admires
1129_7,1129,7,annie
1130_1,1130,1,monet
1130_2,1130,2,admires
1130_3,1130,3,a
1130_4,1130,4,woman
1130_5,1130,5,john
1130_6,1130,6,admires
1130_7,1130,7,monet
