cited_paper_id_citing_paper_id,cited_paper_id,citing_paper_id,add_numerical
178209_195150,178209,195150,373359
178209_568045,178209,568045,746254
178209_1000012,178209,1000012,1178221
178718_69296,178718,69296,248014
178718_1110546,178718,1110546,1289264
178727_1110546,178727,1110546,1289273
179180_139865,179180,139865,319045
179180_1110563,179180,1110563,1289743
179180_1126037,179180,1126037,1305217
179702_141171,179702,141171,320873
179702_424540,179702,424540,604242
179702_1121569,179702,1121569,1301271
179702_1152859,179702,1152859,1332561
179706_141171,179706,141171,320877
180187_1131719,180187,1131719,1311906
180301_1110628,180301,1110628,1290929
180373_180399,180373,180399,360772
180399_385572,180399,385572,565971
180399_1120084,180399,1120084,1300483
182093_197054,182093,197054,379147
182094_197054,182094,197054,379148
182094_650814,182094,650814,832908
182094_1131550,182094,1131550,1313644
184157_95435,184157,95435,279592
184918_171225,184918,171225,356143
184918_330148,184918,330148,515066
187260_1110950,187260,1110950,1298210
187354_372862,187354,372862,560216
187354_1117786,187354,1117786,1305140
187354_1127851,187354,1127851,1315205
188318_1110998,188318,1110998,1299316
188471_628500,188471,628500,816971
189566_36802,189566,36802,226368
189566_90470,189566,90470,280036
189566_189856,189566,189856,379422
189566_310742,189566,310742,500308
189566_1153014,189566,1153014,1342580
189571_189572,189571,189572,379143
189571_521855,189571,521855,711426
189571_714748,189571,714748,904319
189571_1154232,189571,1154232,1343803
189572_1134348,189572,1134348,1323920
189574_1123689,189574,1123689,1313263
189620_1129994,189620,1129994,1319614
189620_1133417,189620,1133417,1323037
189623_683355,189623,683355,872978
189655_559804,189655,559804,749459
189655_714260,189655,714260,903915
189655_714748,189655,714748,904403
189708_149669,189708,149669,339377
189721_1129518,189721,1129518,1319239
189774_714879,189774,714879,904653
189774_1134346,189774,1134346,1324120
189856_683355,189856,683355,873211
189856_683404,189856,683404,873260
189856_1129518,189856,1129518,1319374
189856_1129994,189856,1129994,1319850
190698_190697,190698,190697,381395
190698_198443,190698,198443,389141
190698_1114502,190698,1114502,1305200
190706_144212,190706,144212,334918
190706_182094,190706,182094,372800
191222_191216,191222,191216,382438
191222_708945,191222,708945,900167
192850_272720,192850,272720,465570
192870_1111186,192870,1111186,1304056
192870_1114398,192870,1114398,1307268
193347_193354,193347,193354,386701
193347_612306,193347,612306,805653
193347_1129835,193347,1129835,1323182
193347_1131719,193347,1131719,1325066
193352_193347,193352,193347,386699
193352_193354,193352,193354,386706
193352_612306,193352,612306,805658
193352_1129835,193352,1129835,1323187
193352_1131719,193352,1131719,1325071
193354_1129835,193354,1129835,1323189
193742_6152,193742,6152,199894
193742_1111230,193742,1111230,1304972
193918_1111240,193918,1111240,1305158
193931_193932,193931,193932,387863
193931_1111240,193931,1111240,1305171
193932_1111240,193932,1111240,1305172
194223_390922,194223,390922,585145
194223_1126044,194223,1126044,1320267
194609_31927,194609,31927,226536
194609_126128,194609,126128,320737
194609_215912,194609,215912,410521
194609_563613,194609,563613,758222
194609_1128868,194609,1128868,1323477
194609_1129572,194609,1129572,1324181
194609_1154520,194609,1154520,1349129
194617_31932,194617,31932,226549
194617_215912,194617,215912,410529
194617_1124844,194617,1124844,1319461
194617_1129572,194617,1129572,1324189
194645_248823,194645,248823,443468
195150_568045,195150,568045,763195
195361_1111304,195361,1111304,1306665
195792_19045,195792,19045,214837
195792_377303,195792,377303,573095
195792_593210,195792,593210,789002
195792_682815,195792,682815,878607
195792_1128974,195792,1128974,1324766
197054_1125092,197054,1125092,1322146
197452_424,197452,424,197876
197452_1135894,197452,1135894,1333346
198443_190697,198443,190697,389140
198653_887,198653,887,199540
198653_3084,198653,3084,201737
198653_1113551,198653,1113551,1312204
198653_1130539,198653,1130539,1329192
198653_1152896,198653,1152896,1351549
198866_73327,198866,73327,272193
198866_1153728,198866,1153728,1352594
199571_46431,199571,46431,246002
200630_643734,200630,643734,844364
202520_446271,202520,446271,648791
202520_1115701,202520,1115701,1318221
202522_446271,202522,446271,648793
202639_40131,202639,40131,242770
202639_144408,202639,144408,347047
202639_242637,202639,242637,445276
202639_643597,202639,643597,846236
202639_672064,202639,672064,874703
202639_1117348,202639,1117348,1319987
202639_1123087,202639,1123087,1325726
202639_1154123,202639,1154123,1356762
202639_1154124,202639,1154124,1356763
203646_1116569,203646,1116569,1320215
205192_99030,205192,99030,304222
205192_578337,205192,578337,783529
205192_1132968,205192,1132968,1338160
205196_628751,205196,628751,833947
205196_628764,205196,628764,833960
205196_628766,205196,628766,833962
205196_815096,205196,815096,1020292
205196_950986,205196,950986,1156182
205196_1112929,205196,1112929,1318125
205196_1130568,205196,1130568,1335764
205196_1130586,205196,1130586,1335782
206371_69296,206371,69296,275667
206524_48075,206524,48075,254599
208345_55801,208345,55801,264146
208345_1114777,208345,1114777,1323122
210309_1111978,210309,1111978,1322287
210871_35,210871,35,210906
210871_887,210871,887,211758
210871_38205,210871,38205,249076
210871_59715,210871,59715,270586
210871_81714,210871,81714,292585
210871_198653,210871,198653,409524
210871_273152,210871,273152,484023
210871_568857,210871,568857,779728
210871_575077,210871,575077,785948
210871_595157,210871,595157,806028
210871_1117476,210871,1117476,1328347
210871_1128151,210871,1128151,1339022
210871_1129629,210871,1129629,1340500
210872_35,210872,35,210907
210872_210871,210872,210871,421743
210872_273152,210872,273152,484024
210872_593260,210872,593260,804132
210872_606479,210872,606479,817351
210872_1129610,210872,1129610,1340482
212097_1112071,212097,1112071,1324168
212107_1112071,212107,1112071,1324178
213246_34263,213246,34263,247509
213246_1122642,213246,1122642,1335888
213279_197783,213279,197783,411062
215912_31932,215912,31932,247844
216877_334153,216877,334153,551030
216877_1117618,216877,1117618,1334495
216878_334153,216878,334153,551031
216878_711527,216878,711527,928405
216878_1117618,216878,1117618,1334496
217115_1112319,217115,1112319,1329434
217139_154134,217139,154134,371273
217984_1112369,217984,1112369,1330353
218410_134128,218410,134128,352538
218410_1152663,218410,1152663,1371073
218682_22874,218682,22874,241556
219218_1112417,219218,1112417,1331635
219239_12247,219239,12247,231486
219239_157761,219239,157761,377000
219446_249421,219446,249421,468867
219446_567018,219446,567018,786464
219446_1112426,219446,1112426,1331872
219446_1127812,219446,1127812,1347258
219976_1116410,219976,1116410,1336386
220420_1128227,220420,1128227,1348647
221302_1153891,221302,1153891,1375193
226698_1112767,226698,1112767,1339465
226698_1122304,226698,1122304,1349002
227178_96847,227178,96847,324025
227178_593240,227178,593240,820418
227178_1114502,227178,1114502,1341680
227178_1128946,227178,1128946,1356124
227178_1128985,227178,1128985,1356163
227286_1115790,227286,1115790,1343076
228990_228992,228990,228992,457982
230300_118260,230300,118260,348560
230879_2658,230879,2658,233537
230879_99030,230879,99030,329909
230879_205192,230879,205192,436071
230879_230884,230879,230884,461763
230879_236759,230879,236759,467638
230879_578309,230879,578309,809188
230879_578337,230879,578337,809216
230879_696342,230879,696342,927221
230879_696343,230879,696343,927222
230879_696345,230879,696345,927224
230879_696346,230879,696346,927225
230879_751408,230879,751408,982287
230879_851968,230879,851968,1082847
230879_1130808,230879,1130808,1361687
230879_1132486,230879,1132486,1363365
230879_1132948,230879,1132948,1363827
230879_1133428,230879,1133428,1364307
230879_1140230,230879,1140230,1371109
230884_751408,230884,751408,982292
230884_1131607,230884,1131607,1362491
230884_1132486,230884,1132486,1363370
230884_1135899,230884,1135899,1366783
231198_144408,231198,144408,375606
231198_1153195,231198,1153195,1384393
231198_1153922,231198,1153922,1385120
231249_1125492,231249,1125492,1356741
231249_1127913,231249,1127913,1359162
232605_25413,232605,25413,258018
232606_25413,232606,25413,258019
232606_232605,232606,232605,465211
232606_1132809,232606,1132809,1365415
232860_1113084,232860,1113084,1345944
233106_12275,233106,12275,245381
233106_630890,233106,630890,863996
235678_235670,235678,235670,471348
235678_235679,235678,235679,471357
235678_689439,235678,689439,925117
235679_57773,235679,57773,293452
235679_235670,235679,235670,471349
235679_235678,235679,235678,471357
235679_689439,235679,689439,925118
235679_1154524,235679,1154524,1390203
235683_57773,235683,57773,293456
235683_235670,235683,235670,471353
235683_235678,235683,235678,471361
235683_235679,235683,235679,471362
235683_1154524,235683,1154524,1390207
237489_2665,237489,2665,240154
237489_1120059,237489,1120059,1357548
237521_2665,237521,2665,240186
238099_1127851,238099,1127851,1365950
238401_1125386,238401,1125386,1363787
239800_95718,239800,95718,335518
239810_359067,239810,359067,598877
240321_69392,240321,69392,309713
240321_428610,240321,428610,668931
240321_447250,240321,447250,687571
240321_675649,240321,675649,915970
240321_675847,240321,675847,916168
240321_1132434,240321,1132434,1372755
240321_1132459,240321,1132459,1372780
240321_1136397,240321,1136397,1376718
240321_1154123,240321,1154123,1394444
240321_1154124,240321,1154124,1394445
240791_45605,240791,45605,286396
240791_503871,240791,503871,744662
240791_650834,240791,650834,891625
240791_1113438,240791,1113438,1354229
241133_1113459,241133,1113459,1354592
241821_159085,241821,159085,400906
241821_1152711,241821,1152711,1394532
242637_1113541,242637,1113541,1356178
243483_459214,243483,459214,702697
245288_1122460,245288,1122460,1367748
246618_116553,246618,116553,363171
246618_1113742,246618,1113742,1360360
248395_58552,248395,58552,306947
248395_1113828,248395,1113828,1362223
248425_592975,248425,592975,841400
248425_594387,248425,594387,842812
248425_1113831,248425,1113831,1362256
248425_1121398,248425,1121398,1369823
248431_1113831,248431,1113831,1362262
248823_682666,248823,682666,931489
249421_567018,249421,567018,816439
249421_1127812,249421,1127812,1377233
249858_111866,249858,111866,361724
250566_1113926,250566,1113926,1364492
251756_195792,251756,195792,447548
251756_1102550,251756,1102550,1354306
252715_601561,252715,601561,854276
253762_23116,253762,23116,276878
253971_1129621,253971,1129621,1383592
254923_108047,254923,108047,362970
254923_444240,254923,444240,699163
255233_33303,255233,33303,288536
255628_120084,255628,120084,375712
255628_1135589,255628,1135589,1391217
255628_1140543,255628,1140543,1396171
256106_1114192,256106,1114192,1370298
258259_168958,258259,168958,427217
259701_1114331,259701,1114331,1374032
259702_1114331,259702,1114331,1374033
259702_1131116,259702,1131116,1390818
259772_1114336,259772,1114336,1374108
260121_1114352,260121,1114352,1374473
260979_1114388,260979,1114388,1375367
261040_110164,261040,110164,371204
261040_1117184,261040,1117184,1378224
262108_1114442,262108,1114442,1376550
262121_1114442,262121,1114442,1376563
262178_85449,262178,85449,347627
262178_1114442,262178,1114442,1376620
262178_1138968,262178,1138968,1401146
263069_148341,263069,148341,411410
263069_1131116,263069,1131116,1394185
263279_1114502,263279,1114502,1377781
263482_263486,263482,263486,526968
263482_1114512,263482,1114512,1377994
263482_1118302,263482,1118302,1381784
263486_1114512,263486,1114512,1377998
263498_1152761,263498,1152761,1416259
263498_1153860,263498,1153860,1417358
263553_6910,263553,6910,270463
263553_662416,263553,662416,925969
263553_1117219,263553,1117219,1380772
264347_1153183,264347,1153183,1417530
264556_120084,264556,120084,384640
264556_289085,264556,289085,553641
264556_335042,264556,335042,599598
265203_86359,265203,86359,351562
267003_75121,267003,75121,342124
267824_69198,267824,69198,337022
267824_1153195,267824,1153195,1421019
270456_63549,270456,63549,334005
270456_203646,270456,203646,474102
270600_1114838,270600,1114838,1385438
270600_1153003,270600,1153003,1423603
272720_192850,272720,192850,465570
273152_210871,273152,210871,484023
273949_1114992,273949,1114992,1388941
278394_627024,278394,627024,905418
278394_851968,278394,851968,1130362
278403_627024,278403,627024,905427
280876_1115291,280876,1115291,1396167
282700_1115375,282700,1115375,1398075
284023_119761,284023,119761,403784
284023_346292,284023,346292,630315
284023_1152958,284023,1152958,1436981
284023_1152959,284023,1152959,1436982
284025_119761,284025,119761,403786
284025_949217,284025,949217,1233242
284414_1115456,284414,1115456,1399870
285687_285675,285687,285675,571362
286513_177993,286513,177993,464506
286513_1131557,286513,1131557,1418070
287787_415693,287787,415693,703480
287787_503883,287787,503883,791670
287787_634902,287787,634902,922689
287787_634904,287787,634904,922691
287787_634938,287787,634938,922725
287787_634975,287787,634975,922762
287787_647447,287787,647447,935234
287787_1123756,287787,1123756,1411543
287787_1130847,287787,1130847,1418634
287787_1130856,287787,1130856,1418643
288107_1123215,288107,1123215,1411322
289085_689152,289085,689152,978237
289088_689152,289088,689152,978240
289779_289780,289779,289780,579559
289779_801170,289779,801170,1090949
289780_801170,289780,801170,1090950
289780_1128453,289780,1128453,1418233
289780_1153784,289780,1153784,1443564
289781_289780,289781,289780,579561
289781_801170,289781,801170,1090951
289781_1128453,289781,1128453,1418234
289781_1153784,289781,1153784,1443565
289885_20924,289885,20924,310809
289885_1115701,289885,1115701,1405586
289945_48550,289945,48550,338495
292277_578845,292277,578845,871122
293271_293285,293271,293285,586556
293974_1125469,293974,1125469,1419443
294030_20924,294030,20924,314954
294126_649944,294126,649944,944070
300806_6818,300806,6818,307624
300806_29723,300806,29723,330529
300806_396412,300806,396412,697218
300806_1133010,300806,1133010,1433816
302545_1152858,302545,1152858,1455403
307015_39474,307015,39474,346489
307015_335733,307015,335733,642748
307015_643199,307015,643199,950214
307015_1131198,307015,1131198,1438213
307336_285675,307336,285675,593011
307336_708945,307336,708945,1016281
307656_270085,307656,270085,577741
307656_1131360,307656,1131360,1439016
310530_38839,310530,38839,349369
310653_159897,310653,159897,470550
314459_1121603,314459,1121603,1436062
315789_1138027,315789,1138027,1453816
315789_1139195,315789,1139195,1454984
318071_1153014,318071,1153014,1471085
318187_1116922,318187,1116922,1435109
321004_1117049,321004,1117049,1438053
321861_1117089,321861,1117089,1438950
325314_1122704,325314,1122704,1448018
330148_23502,330148,23502,353650
330148_184918,330148,184918,515066
330208_99025,330208,99025,429233
330208_469504,330208,469504,799712
334153_1117618,334153,1117618,1451771
335042_289085,335042,289085,624127
335042_1117653,335042,1117653,1452695
335733_643199,335733,643199,978932
337766_110162,337766,110162,447928
340078_928873,340078,928873,1268951
340078_949217,340078,949217,1289295
340299_74427,340299,74427,414726
341188_682666,341188,682666,1023854
341188_1117942,341188,1117942,1459130
342802_2695,342802,2695,345497
346243_521251,346243,521251,867494
346292_284023,346292,284023,630315
346292_1152958,346292,1152958,1499250
348305_193352,348305,193352,541657
350319_193932,350319,193932,544251
354004_1118546,354004,1118546,1472550
358866_79809,358866,79809,438675
358866_358894,358866,358894,717760
358884_358894,358884,358894,717778
358887_79809,358887,79809,438696
358887_358894,358887,358894,717781
360028_1118823,360028,1118823,1478851
365294_7430,365294,7430,372724
367312_746058,367312,746058,1113370
367312_1119211,367312,1119211,1486523
368431_30901,368431,30901,399332
368605_1153003,368605,1153003,1521608
368657_400455,368657,400455,769112
370366_641956,370366,641956,1012322
370366_928873,370366,928873,1299239
370366_1140040,370366,1140040,1510406
375605_1119505,375605,1119505,1495110
375825_1119623,375825,1119623,1495448
376704_1119654,376704,1119654,1496358
377303_1129572,377303,1129572,1506875
379288_67633,379288,67633,446921
380341_60560,380341,60560,440901
384428_1120019,384428,1120019,1504447
385067_272345,385067,272345,657412
385572_1120084,385572,1120084,1505656
387795_128540,387795,128540,516335
389715_107251,389715,107251,496966
389715_107252,389715,107252,496967
390693_1131639,390693,1131639,1522332
395540_1130676,395540,1130676,1526216
395553_395547,395553,395547,791100
395553_684972,395553,684972,1080525
395725_1135115,395725,1135115,1530840
395725_1153933,395725,1153933,1549658
397488_1120643,397488,1120643,1518131
397488_1134865,397488,1134865,1532353
397590_1120650,397590,1120650,1518240
399339_1120731,399339,1120731,1520070
399370_60159,399370,60159,459529
400356_66990,400356,66990,467346
400356_1120777,400356,1120777,1521133
400455_368657,400455,368657,769112
400473_131117,400473,131117,531590
408885_1154173,408885,1154173,1563058
409255_1153097,409255,1153097,1562352
415693_254923,415693,254923,670616
416867_1121537,416867,1121537,1538404
416964_127940,416964,127940,544904
421481_375825,421481,375825,797306
423816_48781,423816,48781,472597
423816_1134865,423816,1134865,1558681
424540_48555,424540,48555,473095
427606_62329,427606,62329,489935
427606_1050679,427606,1050679,1478285
427606_1131634,427606,1131634,1559240
427606_1138968,427606,1138968,1566574
430329_127940,430329,127940,558269
430574_1105622,430574,1105622,1536196
430711_671052,430711,671052,1101763
430711_1132416,430711,1132416,1563127
431206_662572,431206,662572,1093778
440815_645571,440815,645571,1086386
444191_6910,444191,6910,451101
444191_1154068,444191,1154068,1598259
445938_315266,445938,315266,761204
446610_300071,446610,300071,746681
447224_164885,447224,164885,612109
449841_1123093,449841,1123093,1572934
458439_1123493,458439,1123493,1581932
459206_1123530,459206,1123530,1582736
459213_1123530,459213,1123530,1582743
459214_1123530,459214,1123530,1582744
459216_593210,459216,593210,1052426
459216_1123530,459216,1123530,1582746
466170_66794,466170,66794,532964
467383_116553,467383,116553,583936
467383_1128977,467383,1128977,1596360
486840_595063,486840,595063,1081903
486840_1128975,486840,1128975,1615815
503877_1131374,503877,1131374,1635251
503877_1153577,503877,1153577,1657454
503877_1154076,503877,1154076,1657953
503883_577331,503883,577331,1081214
503883_646809,503883,646809,1150692
503883_646836,503883,646836,1150719
503883_646913,503883,646913,1150796
503883_647413,503883,647413,1151296
503883_647447,503883,647447,1151330
503883_1131374,503883,1131374,1635257
503883_1153577,503883,1153577,1657460
503883_1154076,503883,1154076,1657959
503893_33904,503893,33904,537797
503893_646837,503893,646837,1150730
503893_1153577,503893,1153577,1657470
509379_1125393,509379,1125393,1634772
513189_573964,513189,573964,1087153
513189_576691,513189,576691,1089880
513189_787016,513189,787016,1300205
513189_1125597,513189,1125597,1638786
519318_1125906,519318,1125906,1645224
519353_1125909,519353,1125909,1645262
520471_1125953,520471,1125953,1646424
521183_521207,521183,521207,1042390
521183_521251,521183,521251,1042434
521183_1125992,521183,1125992,1647175
521207_521269,521207,521269,1042476
521251_1125992,521251,1125992,1647243
521252_1125992,521252,1125992,1647244
521269_1125993,521269,1125993,1647262
521855_519353,521855,519353,1041208
522338_683360,522338,683360,1205698
522338_1132864,522338,1132864,1655202
523010_1126044,523010,1126044,1649054
523010_1140543,523010,1140543,1663553
523394_714975,523394,714975,1238369
523574_523394,523574,523394,1046968
523574_653441,523574,653441,1177015
523574_714289,523574,714289,1237863
523574_1154229,523574,1154229,1677803
529165_1126315,529165,1126315,1655480
531348_531351,531348,531351,1062699
531351_531348,531351,531348,1062699
545647_582511,545647,582511,1128158
559804_653441,559804,653441,1213245
559804_714289,559804,714289,1274093
560936_91581,560936,91581,652517
560936_562123,560936,562123,1123059
561364_642827,561364,642827,1204191
561568_153063,561568,153063,714631
561581_561582,561581,561582,1123163
561581_646440,561581,646440,1208021
561582_561581,561582,561581,1123163
561593_1131223,561593,1131223,1692816
561595_561581,561595,561581,1123176
561595_561582,561595,561582,1123177
561610_561595,561610,561595,1123205
561611_561595,561611,561595,1123206
561611_561610,561611,561610,1123221
561613_153063,561613,153063,714676
561613_561568,561613,561568,1123181
561674_561581,561674,561581,1123255
561674_562067,561674,562067,1123741
561674_1127541,561674,1127541,1689215
561789_561674,561789,561674,1123463
561789_562067,561789,562067,1123856
561789_1127551,561789,1127551,1689340
561809_562067,561809,562067,1123876
561809_1127558,561809,1127558,1689367
561809_1131300,561809,1131300,1693109
562067_1127566,562067,1127566,1689633
562123_560936,562123,560936,1123059
562940_61417,562940,61417,624357
562940_1127619,562940,1127619,1690559
563613_31927,563613,31927,595540
563613_1129572,563613,1129572,1693185
566653_3085,566653,3085,569738
566653_566664,566653,566664,1133317
566664_3085,566664,3085,569749
567005_1127810,567005,1127810,1694815
567018_1127812,567018,1127812,1694830
568857_1129629,568857,1129629,1698486
568857_1153816,568857,1153816,1722673
573535_693143,573535,693143,1266678
573553_171954,573553,171954,745507
573553_820662,573553,820662,1394215
573553_1129608,573553,1129608,1703161
573553_1135750,573553,1135750,1709303
573553_1138970,573553,1138970,1712523
573964_513189,573964,513189,1087153
573964_576691,573964,576691,1150655
573964_787016,573964,787016,1360980
574009_594900,574009,594900,1168909
574264_576795,574264,576795,1151059
574264_815096,574264,815096,1389360
575077_66556,575077,66556,641633
575077_94641,575077,94641,669718
575077_117316,575077,117316,692393
575077_579008,575077,579008,1154085
575077_593544,575077,593544,1168621
575077_594649,575077,594649,1169726
575077_608190,575077,608190,1183267
575077_608191,575077,608191,1183268
575292_1131734,575292,1131734,1707026
575292_1138968,575292,1138968,1714260
575402_1129778,575402,1129778,1705180
575795_595063,575795,595063,1170858
575795_1128975,575795,1128975,1704770
576257_594649,576257,594649,1170906
576257_1153943,576257,1153943,1730200
576362_286500,576362,286500,862862
576362_568857,576362,568857,1145219
576362_1129629,576362,1129629,1705991
576691_1128198,576691,1128198,1704889
576725_576795,576725,576795,1153520
576795_1128201,576795,1128201,1704996
576973_58758,576973,58758,635731
576973_1128208,576973,1128208,1705181
577227_1131752,577227,1131752,1708979
577331_1128227,577331,1128227,1705558
578306_578347,578306,578347,1156653
578309_578347,578309,578347,1156656
578337_99023,578337,99023,677360
578337_236759,578337,236759,815096
578337_696345,578337,696345,1274682
578337_696346,578337,696346,1274683
578337_1132486,578337,1132486,1710823
578347_578309,578347,578309,1156656
578365_578306,578365,578306,1156671
578365_578309,578365,578309,1156674
578646_578645,578646,578645,1157291
578646_578649,578646,578649,1157295
578646_1128291,578646,1128291,1706937
578646_1128319,578646,1128319,1706965
578646_1153899,578646,1153899,1732545
578646_1153900,578646,1153900,1732546
578650_578649,578650,578649,1157299
578650_1128291,578650,1128291,1706941
578650_1153853,578650,1153853,1732503
578669_1128943,578669,1128943,1707612
578669_1128978,578669,1128978,1707647
578845_578645,578845,578645,1157490
578845_593240,578845,593240,1172085
578845_593559,578845,593559,1172404
578845_593560,578845,593560,1172405
578898_578646,578898,578646,1157544
579008_248425,579008,248425,827433
579008_593921,579008,593921,1172929
579008_594387,579008,594387,1173395
579008_1128943,579008,1128943,1707951
579008_1128978,579008,1128978,1707986
579108_1128314,579108,1128314,1707422
582139_1128425,582139,1128425,1710564
582139_1130680,582139,1130680,1712819
582343_1128437,582343,1128437,1710780
582349_1128437,582349,1128437,1710786
582511_545647,582511,545647,1128158
589923_590022,589923,590022,1179945
591016_591017,591016,591017,1182033
591016_1128856,591016,1128856,1719872
591017_1128856,591017,1128856,1719873
592826_1128935,592826,1128935,1721761
592830_1128935,592830,1128935,1721765
592973_592975,592973,592975,1185948
592973_592986,592973,592986,1185959
592975_592986,592975,592986,1185961
592986_592975,592986,592975,1185961
592993_593105,592993,593105,1186098
592993_1128943,592993,1128943,1721936
592993_1128978,592993,1128978,1721971
592996_1128943,592996,1128943,1721939
592996_1128978,592996,1128978,1721974
593022_1128946,593022,1128946,1721968
593060_1128977,593060,1128977,1722037
593091_593248,593091,593248,1186339
593104_593921,593104,593921,1187025
593104_593942,593104,593942,1187046
593104_1129015,593104,1129015,1722119
593155_593240,593155,593240,1186395
593201_594649,593201,594649,1187850
593209_593210,593209,593210,1186419
593240_593210,593240,593210,1186450
593240_1136791,593240,1136791,1730031
593328_87363,593328,87363,680691
593329_87363,593329,87363,680692
593544_1128982,593544,1128982,1722526
593559_593560,593559,593560,1187119
593560_593559,593560,593559,1187119
593942_1129015,593942,1129015,1722957
593942_1153896,593942,1153896,1747838
594011_593942,594011,593942,1187953
594011_1153896,594011,1153896,1747907
594039_1129015,594039,1129015,1723054
594047_650834,594047,650834,1244881
594047_1129629,594047,1129629,1723676
594119_1129021,594119,1129021,1723140
594483_1129040,594483,1129040,1723523
594511_1153899,594511,1153899,1748410
594511_1153900,594511,1153900,1748411
601462_1129367,601462,1129367,1730829
601462_1129368,601462,1129368,1730830
601462_1129369,601462,1129369,1730831
604073_1129494,604073,1129494,1733567
606479_1129610,606479,1129610,1736089
608190_70970,608190,70970,679160
608190_608191,608190,608191,1216381
608191_70970,608191,70970,679161
608326_1129683,608326,1129683,1738009
608326_1131611,608326,1131611,1739937
610529_1153946,610529,1153946,1764475
612306_193347,612306,193347,805653
612306_1131719,612306,1131719,1744025
613409_1129907,613409,1129907,1743316
616336_689439,616336,689439,1305775
617378_1130069,617378,1130069,1747447
617575_1130080,617575,1130080,1747655
621555_1130243,621555,1130243,1751798
626530_626531,626530,626531,1253061
626530_626574,626530,626574,1253104
626530_1130454,626530,1130454,1756984
626530_1154012,626530,1154012,1780542
626531_626574,626531,626574,1253105
626531_1130454,626531,1130454,1756985
626574_1154012,626574,1154012,1780586
626999_139547,626999,139547,766546
626999_911198,626999,911198,1538197
627024_911198,627024,911198,1538222
628458_628459,628458,628459,1256917
628500_188471,628500,188471,816971
628500_1130600,628500,1130600,1759100
628667_628668,628667,628668,1257335
628751_628764,628751,628764,1257515
628751_950986,628751,950986,1579737
628815_1130567,628815,1130567,1759382
628888_628764,628888,628764,1257652
630817_1130676,630817,1130676,1761493
630890_1130678,630890,1130678,1761568
631015_396412,631015,396412,1027427
631015_631052,631015,631052,1262067
632796_884094,632796,884094,1516890
632874_40583,632874,40583,673457
633030_633031,633030,633031,1266061
633031_633030,633031,633030,1266061
633081_31489,633081,31489,664570
633081_40605,633081,40605,673686
633081_632796,633081,632796,1265877
633081_632874,633081,632874,1265955
633081_1130780,633081,1130780,1763861
633585_40605,633585,40605,674190
633585_633721,633585,633721,1267306
633585_884094,633585,884094,1517679
633721_1130915,633721,1130915,1764636
634902_634975,634902,634975,1269877
634904_634975,634904,634975,1269879
634938_1130847,634938,1130847,1765785
640617_259702,640617,259702,900319
641956_1131149,641956,1131149,1773105
641956_1131150,641956,1131150,1773106
641976_672070,641976,672070,1314046
641976_672071,641976,672071,1314047
641976_1131150,641976,1131150,1773126
642593_1131163,642593,1131163,1773756
642621_16819,642621,16819,659440
642621_1131164,642621,1131164,1773785
642621_1131258,642621,1131258,1773879
642641_645084,642641,645084,1287725
642681_644093,642681,644093,1286774
642681_644334,642681,644334,1287015
642681_644441,642681,644441,1287122
642681_646286,642681,646286,1288967
642681_1131167,642681,1131167,1773848
642681_1131236,642681,1131236,1773917
642798_644470,642798,644470,1287268
642798_1131172,642798,1131172,1773970
642847_642681,642847,642681,1285528
642894_642798,642894,642798,1285692
642894_643239,642894,643239,1286133
642894_643485,642894,643485,1286379
642894_645046,642894,645046,1287940
642894_645870,642894,645870,1288764
642894_646286,642894,646286,1289180
642894_646334,642894,646334,1289228
642894_646357,642894,646357,1289251
642894_1131180,642894,1131180,1774074
642894_1131236,642894,1131236,1774130
642894_1131301,642894,1131301,1774195
642894_1131312,642894,1131312,1774206
642894_1131335,642894,1131335,1774229
642920_642930,642920,642930,1285850
642920_1131184,642920,1131184,1774104
642930_1131184,642930,1131184,1774114
643003_1131189,643003,1131189,1774192
643069_1131192,643069,1131192,1774261
643199_1131198,643199,1131198,1774397
643221_16819,643221,16819,660040
643221_126927,643221,126927,770148
643221_642894,643221,642894,1286115
643221_643239,643221,643239,1286460
643221_643485,643221,643485,1286706
643221_644093,643221,644093,1287314
643221_644448,643221,644448,1287669
643221_644577,643221,644577,1287798
643221_645897,643221,645897,1289118
643221_646286,643221,646286,1289507
643221_1131236,643221,1131236,1774457
643221_1131257,643221,1131257,1774478
643221_1131305,643221,1131305,1774526
643221_1131312,643221,1131312,1774533
643221_1131334,643221,1131334,1774555
643221_1131335,643221,1131335,1774556
643239_16819,643239,16819,660058
643239_126927,643239,126927,770166
643239_643221,643239,643221,1286460
643239_644093,643239,644093,1287332
643239_1131312,643239,1131312,1774551
643239_1131334,643239,1131334,1774573
643485_643221,643485,643221,1286706
643695_643597,643695,643597,1287292
643695_1154068,643695,1154068,1797763
643734_643777,643734,643777,1287511
643735_643734,643735,643734,1287469
644093_1131236,644093,1131236,1775329
644361_645016,644361,645016,1289377
644363_645016,644363,645016,1289379
644427_644577,644427,644577,1289004
644427_1131257,644427,1131257,1775684
644441_644334,644441,644334,1288775
644441_1131258,644441,1131258,1775699
644448_644470,644448,644470,1288918
644448_644494,644448,644494,1288942
644448_1131258,644448,1131258,1775706
644448_1131314,644448,1131314,1775762
644494_644470,644494,644470,1288964
644494_1131314,644494,1131314,1775808
644577_643485,644577,643485,1288062
644577_645897,644577,645897,1290474
