rating,userid_movieid,movieid,userid
3,22144,290.0,321.0
1,22145,290.0,447.0
5,22146,292.0,338.0
2,22147,292.0,110.0
3,22148,292.0,447.0
4,22149,295.0,541.0
3,22150,290.0,553.0
1,22151,290.0,511.0
4,22152,290.0,533.0
5,22153,301.0,294.0
4,22154,182.0,503.0
4,22155,169.0,321.0
5,22156,290.0,553.0
1,22157,292.0,533.0
4,22158,277.0,333.0
3,22159,277.0,402.0
3,22160,290.0,470.0
1,22161,332.0,533.0
5,22162,290.0,533.0
4,22163,125.0,533.0
3,22164,296.0,110.0
2,22165,301.0,438.0
4,22166,347.0,338.0
4,22167,182.0,391.0
4,22168,321.0,553.0
5,22169,332.0,338.0
4,22170,277.0,427.0
4,22171,104.0,511.0
3,22172,89.0,75.0
4,22173,292.0,463.0
5,22174,301.0,553.0
4,22175,301.0,489.0
3,22176,255.0,222.0
5,22177,321.0,553.0
4,22178,332.0,338.0
3,22179,292.0,567.0
4,22180,255.0,442.0
3,22181,301.0,489.0
5,22182,290.0,521.0
4,22183,301.0,402.0
1,22184,292.0,562.0
3,22185,332.0,533.0
4,22186,290.0,338.0
2,22187,332.0,562.0
4,22188,169.0,438.0
4,22189,290.0,533.0
1,22190,292.0,567.0
5,22191,22.0,489.0
4,22192,290.0,436.0
4,22193,290.0,562.0
3,22194,290.0,470.0
5,22195,301.0,562.0
4,22196,290.0,302.0
4,22197,265.0,438.0
4,22198,292.0,533.0
1,22199,296.0,521.0
4,22200,301.0,447.0
3,22201,296.0,333.0
2,22202,292.0,553.0
3,22203,290.0,312.0
4,22204,292.0,470.0
4,22205,301.0,470.0
4,22206,183.0,464.0
3,22207,290.0,533.0
5,22208,301.0,489.0
3,22209,290.0,470.0
3,22210,292.0,521.0
4,22211,290.0,455.0
4,22212,125.0,567.0
3,22213,301.0,438.0
4,22214,277.0,533.0
3,22215,301.0,521.0
1,22216,301.0,533.0
3,22217,169.0,455.0
5,22218,290.0,489.0
3,22219,299.0,567.0
4,22220,290.0,370.0
3,22221,292.0,483.0
5,22222,277.0,338.0
3,22223,296.0,489.0
5,22224,292.0,553.0
3,22225,255.0,294.0
5,22226,277.0,470.0
1,22227,296.0,447.0
3,22228,22.0,442.0
5,22229,290.0,562.0
2,22230,182.0,533.0
1,22231,290.0,553.0
4,22232,292.0,106.0
4,22233,183.0,521.0
4,22234,296.0,536.0
3,22235,290.0,96.0
2,22236,290.0,96.0
2,22237,292.0,338.0
4,22238,22.0,442.0
4,22239,290.0,527.0
3,22240,89.0,533.0
4,22241,290.0,489.0
4,22242,290.0,553.0
4,22243,290.0,511.0
4,22244,89.0,533.0
5,22245,290.0,464.0
3,22246,290.0,533.0
3,22247,299.0,370.0
4,22248,292.0,567.0
5,22249,292.0,110.0
3,22250,290.0,454.0
2,22251,182.0,294.0
4,22252,290.0,338.0
5,22253,372.0,470.0
3,22254,299.0,470.0
4,22255,299.0,424.0
3,22256,299.0,489.0
5,22257,332.0,533.0
5,22258,277.0,312.0
3,22259,290.0,222.0
1,22260,299.0,533.0
3,22261,290.0,110.0
3,22262,332.0,312.0
3,22263,290.0,338.0
3,22264,292.0,106.0
3,22265,292.0,427.0
3,22266,182.0,483.0
4,22267,290.0,503.0
3,22268,290.0,553.0
3,22269,290.0,483.0
1,22270,299.0,491.0
4,22271,299.0,600.0
4,22272,290.0,447.0
4,22273,299.0,96.0
3,22274,290.0,438.0
3,22275,277.0,433.0
4,22276,290.0,58.0
3,22277,290.0,402.0
5,22278,116.0,533.0
3,22279,290.0,567.0
4,22280,324.0,533.0
4,22281,290.0,521.0
3,22282,290.0,433.0
5,22283,290.0,489.0
4,22284,116.0,489.0
4,22285,290.0,402.0
4,22286,290.0,106.0
3,22287,277.0,433.0
3,22288,299.0,489.0
1,22289,22.0,553.0
4,22290,183.0,562.0
3,22291,290.0,553.0
2,22292,332.0,447.0
3,22293,290.0,553.0
3,22294,299.0,447.0
5,22295,275.0,396.0
3,22296,290.0,511.0
5,22297,290.0,447.0
5,22298,221.0,567.0
5,22299,292.0,338.0
3,22300,255.0,521.0
1,22301,292.0,222.0
1,22302,299.0,521.0
3,22303,290.0,533.0
1,22304,299.0,511.0
3,22305,290.0,521.0
4,22306,290.0,463.0
4,22307,290.0,521.0
3,22308,299.0,433.0
3,22309,355.0,463.0
4,22310,332.0,567.0
3,22311,290.0,338.0
5,22312,292.0,396.0
4,22313,290.0,239.0
4,22314,332.0,521.0
5,22315,277.0,294.0
4,22316,277.0,338.0
3,22317,299.0,58.0
3,22318,290.0,567.0
5,22319,292.0,521.0
3,22320,299.0,489.0
5,22321,205.0,442.0
3,22322,277.0,338.0
4,22323,299.0,553.0
4,22324,299.0,396.0
4,22325,22.0,489.0
5,22326,290.0,491.0
4,22327,290.0,489.0
4,22328,299.0,489.0
2,22329,299.0,106.0
4,22330,324.0,567.0
5,22331,296.0,257.0
4,22332,292.0,302.0
3,22333,299.0,511.0
3,22334,290.0,528.0
5,22335,290.0,447.0
4,22336,182.0,553.0
2,22337,299.0,302.0
3,22338,296.0,491.0
4,22339,290.0,470.0
5,22340,299.0,463.0
5,22341,290.0,337.0
4,22342,277.0,321.0
2,22343,299.0,463.0
3,22344,296.0,521.0
3,22345,183.0,491.0
3,22346,290.0,402.0
5,22347,290.0,338.0
3,22348,299.0,447.0
4,22349,125.0,533.0
3,22350,299.0,553.0
4,22351,299.0,491.0
4,22352,292.0,567.0
3,22353,290.0,402.0
5,22354,290.0,567.0
5,22355,183.0,321.0
4,22356,321.0,438.0
4,22357,290.0,489.0
4,22358,299.0,438.0
4,22359,22.0,442.0
5,22360,324.0,312.0
5,22361,277.0,239.0
1,22362,299.0,463.0
4,22363,89.0,106.0
5,22364,104.0,527.0
4,22365,290.0,489.0
4,22366,292.0,381.0
4,22367,296.0,294.0
3,22368,182.0,370.0
4,22369,290.0,489.0
4,22370,290.0,455.0
5,22371,290.0,338.0
3,22372,290.0,533.0
3,22373,292.0,447.0
4,22374,265.0,463.0
4,22375,299.0,533.0
2,22376,292.0,489.0
4,22377,332.0,521.0
2,22378,290.0,447.0
3,22379,290.0,489.0
5,22380,183.0,447.0
4,22381,321.0,337.0
4,22382,299.0,489.0
3,22383,277.0,511.0
5,22384,290.0,511.0
4,22385,299.0,528.0
5,22386,296.0,553.0
3,22387,292.0,294.0
1,22388,299.0,222.0
3,22389,296.0,489.0
2,22390,299.0,511.0
4,22391,182.0,455.0
4,22392,277.0,370.0
4,22393,277.0,58.0
2,22394,277.0,370.0
4,22395,182.0,447.0
3,22396,290.0,533.0
4,22397,277.0,391.0
4,22398,125.0,438.0
4,22399,142.0,391.0
4,22400,182.0,321.0
2,22401,296.0,521.0
4,22402,277.0,533.0
5,22403,125.0,321.0
2,22404,299.0,106.0
3,22405,89.0,511.0
4,22406,277.0,274.0
4,22407,182.0,553.0
4,22408,290.0,381.0
4,22409,183.0,447.0
3,22410,290.0,511.0
5,22411,290.0,396.0
4,22412,290.0,533.0
4,22413,332.0,222.0
3,22414,299.0,447.0
3,22415,22.0,489.0
3,22416,277.0,106.0
5,22417,353.0,391.0
2,22418,296.0,222.0
4,22419,277.0,321.0
4,22420,290.0,511.0
5,22421,290.0,491.0
5,22422,290.0,511.0
3,22423,296.0,600.0
5,22424,292.0,511.0
3,22425,290.0,470.0
1,22426,372.0,396.0
5,22427,290.0,447.0
5,22428,290.0,95.0
3,22429,290.0,381.0
1,22430,183.0,402.0
5,22431,299.0,553.0
3,22432,277.0,553.0
4,22433,277.0,337.0
5,22434,299.0,333.0
4,22435,290.0,553.0
3,22436,299.0,533.0
1,22437,116.0,489.0
3,22438,182.0,321.0
2,22439,290.0,382.0
5,22440,89.0,567.0
2,22441,290.0,511.0
3,22442,292.0,553.0
4,22443,296.0,533.0
2,22444,277.0,489.0
2,22445,182.0,562.0
4,22446,292.0,438.0
2,22447,290.0,96.0
5,22448,290.0,402.0
5,22449,299.0,370.0
5,22450,299.0,567.0
5,22451,277.0,511.0
2,22452,299.0,553.0
3,22453,277.0,424.0
2,22454,299.0,533.0
4,22455,299.0,447.0
4,22456,89.0,438.0
4,22457,295.0,528.0
3,22458,296.0,447.0
5,22459,255.0,438.0
4,22460,277.0,521.0
1,22461,290.0,521.0
1,22462,292.0,447.0
4,22463,332.0,382.0
3,22464,183.0,541.0
4,22465,332.0,483.0
1,22466,299.0,337.0
1,22467,347.0,337.0
3,22468,265.0,381.0
4,22469,290.0,585.0
4,22470,277.0,447.0
4,22471,292.0,470.0
1,22472,22.0,562.0
3,22473,290.0,541.0
1,22474,292.0,447.0
4,22475,332.0,333.0
4,22476,290.0,463.0
3,22477,292.0,294.0
3,22478,290.0,338.0
4,22479,255.0,567.0
3,22480,125.0,521.0
5,22481,255.0,489.0
5,22482,290.0,382.0
4,22483,290.0,533.0
5,22484,292.0,302.0
3,22485,292.0,58.0
3,22486,290.0,533.0
5,22487,277.0,527.0
2,22488,296.0,553.0
5,22489,182.0,585.0
4,22490,277.0,338.0
4,22491,89.0,489.0
3,22492,290.0,438.0
5,22493,290.0,96.0
4,22494,290.0,511.0
4,22495,182.0,533.0
4,22496,290.0,338.0
4,22497,299.0,338.0
1,22498,277.0,447.0
2,22499,299.0,491.0
4,22500,292.0,553.0
4,22501,22.0,491.0
4,22502,299.0,382.0
5,22503,290.0,521.0
4,22504,299.0,302.0
4,22505,290.0,533.0
4,22506,277.0,321.0
5,22507,277.0,424.0
4,22508,183.0,382.0
4,22509,299.0,402.0
3,22510,299.0,464.0
3,22511,22.0,96.0
4,22512,299.0,470.0
5,22513,299.0,338.0
3,22514,290.0,511.0
4,22515,290.0,521.0
3,22516,290.0,489.0
3,22517,332.0,463.0
5,22518,290.0,294.0
4,22519,265.0,193.0
4,22520,290.0,222.0
3,22521,183.0,402.0
4,22522,321.0,197.0
5,22523,277.0,333.0
5,22524,290.0,438.0
3,22525,22.0,455.0
3,22526,290.0,602.0
2,22527,292.0,447.0
4,22528,290.0,489.0
4,22529,277.0,491.0
4,22530,277.0,382.0
1,22531,332.0,338.0
4,22532,277.0,533.0
1,22533,290.0,483.0
5,22534,125.0,447.0
4,22535,290.0,475.0
5,22536,299.0,533.0
1,22537,277.0,475.0
3,22538,321.0,583.0
4,22539,290.0,438.0
2,22540,255.0,528.0
5,22541,290.0,312.0
2,22542,299.0,105.0
2,22543,290.0,533.0
5,22544,292.0,447.0
1,22545,290.0,511.0
3,22546,292.0,573.0
1,22547,290.0,470.0
4,22548,296.0,338.0
5,22549,169.0,257.0
3,22550,22.0,436.0
1,22551,22.0,402.0
1,22552,332.0,567.0
4,22553,290.0,447.0
2,22554,292.0,442.0
5,22555,290.0,475.0
4,22556,290.0,58.0
4,22557,290.0,338.0
5,22558,290.0,475.0
4,22559,290.0,475.0
3,22560,290.0,402.0
3,22561,292.0,302.0
4,22562,290.0,475.0
4,22563,182.0,338.0
3,22564,269.0,489.0
5,22565,332.0,370.0
5,22566,182.0,370.0
2,22567,290.0,489.0
5,22568,290.0,553.0
5,22569,277.0,475.0
4,22570,182.0,382.0
3,22571,290.0,257.0
3,22572,277.0,382.0
4,22573,182.0,447.0
5,22574,277.0,222.0
3,22575,290.0,553.0
5,22576,269.0,533.0
5,22577,277.0,338.0
4,22578,299.0,463.0
4,22579,277.0,294.0
2,22580,290.0,553.0
3,22581,332.0,370.0
3,22582,290.0,489.0
4,22583,290.0,475.0
3,22584,290.0,463.0
4,22585,299.0,382.0
4,22586,169.0,553.0
3,22587,299.0,567.0
4,22588,299.0,302.0
4,22589,332.0,491.0
3,22590,321.0,370.0
3,22591,290.0,222.0
4,22592,277.0,338.0
4,22593,332.0,439.0
2,22594,182.0,381.0
1,22595,332.0,602.0
5,22596,332.0,321.0
4,22597,182.0,489.0
3,22598,332.0,528.0
4,22599,182.0,447.0
5,22600,290.0,491.0
2,22601,290.0,553.0
4,22602,290.0,447.0
3,22603,290.0,533.0
4,22604,324.0,567.0
5,22605,290.0,382.0
4,22606,205.0,562.0
4,22607,299.0,511.0
5,22608,277.0,321.0
4,22609,89.0,567.0
3,22610,299.0,302.0
5,22611,290.0,447.0
4,22612,332.0,447.0
3,22613,290.0,222.0
4,22614,269.0,585.0
4,22615,290.0,489.0
4,22616,269.0,464.0
5,22617,296.0,511.0
4,22618,182.0,562.0
4,22619,22.0,338.0
3,22620,269.0,463.0
4,22621,89.0,381.0
3,22622,299.0,333.0
3,22623,290.0,567.0
4,22624,290.0,447.0
5,22625,269.0,58.0
3,22626,269.0,381.0
4,22627,290.0,382.0
3,22628,269.0,491.0
5,22629,290.0,294.0
3,22630,332.0,402.0
3,22631,255.0,475.0
2,22632,290.0,455.0
3,22633,290.0,600.0
3,22634,290.0,312.0
3,22635,296.0,533.0
4,22636,269.0,585.0
1,22637,332.0,553.0
3,22638,290.0,306.0
2,22639,268.0,312.0
2,22640,290.0,470.0
5,22641,290.0,447.0
4,22642,290.0,562.0
3,22643,277.0,338.0
4,22644,269.0,438.0
5,22645,299.0,257.0
4,22646,125.0,511.0
5,22647,299.0,243.0
3,22648,290.0,427.0
4,22649,290.0,382.0
4,22650,299.0,533.0
3,22651,299.0,527.0
3,22652,269.0,312.0
3,22653,290.0,475.0
1,22654,299.0,489.0
4,22655,290.0,489.0
3,22656,290.0,370.0
4,22657,221.0,447.0
3,22658,332.0,243.0
4,22659,290.0,442.0
5,22660,290.0,222.0
3,22661,265.0,589.0
5,22662,183.0,294.0
4,22663,290.0,553.0
3,22664,183.0,562.0
3,22665,182.0,382.0
3,22666,290.0,447.0
3,22667,277.0,294.0
4,22668,269.0,489.0
3,22669,299.0,511.0
3,22670,290.0,447.0
4,22671,290.0,58.0
3,22672,182.0,463.0
5,22673,22.0,427.0
4,22674,290.0,427.0
3,22675,290.0,511.0
4,22676,183.0,370.0
3,22677,296.0,489.0
3,22678,295.0,573.0
4,22679,290.0,528.0
3,22680,290.0,511.0
4,22681,290.0,567.0
4,22682,299.0,475.0
3,22683,299.0,585.0
3,22684,277.0,463.0
5,22685,299.0,553.0
4,22686,296.0,438.0
3,22687,299.0,447.0
4,22688,182.0,370.0
3,22689,277.0,193.0
4,22690,290.0,382.0
3,22691,290.0,463.0
4,22692,299.0,455.0
3,22693,299.0,382.0
4,22694,299.0,475.0
5,22695,290.0,533.0
4,22696,299.0,475.0
5,22697,290.0,306.0
3,22698,290.0,222.0
1,22699,290.0,338.0
3,22700,296.0,533.0
3,22701,296.0,382.0
4,22702,221.0,433.0
2,22703,290.0,527.0
5,22704,290.0,382.0
4,22705,205.0,562.0
2,22706,269.0,511.0
3,22707,290.0,489.0
2,22708,290.0,511.0
3,22709,290.0,553.0
4,22710,269.0,483.0
4,22711,299.0,475.0
4,22712,299.0,511.0
4,22713,290.0,454.0
5,22714,290.0,312.0
3,22715,372.0,489.0
4,22716,290.0,381.0
5,22717,332.0,489.0
2,22718,299.0,402.0
4,22719,299.0,475.0
3,22720,269.0,567.0
2,22721,299.0,573.0
4,22722,290.0,489.0
3,22723,332.0,527.0
5,22724,332.0,562.0
5,22725,277.0,402.0
5,22726,290.0,491.0
4,22727,125.0,302.0
2,22728,290.0,553.0
5,22729,290.0,483.0
1,22730,290.0,294.0
5,22731,277.0,491.0
5,22732,299.0,96.0
3,22733,290.0,511.0
4,22734,183.0,402.0
4,22735,290.0,511.0
4,22736,290.0,489.0
5,22737,183.0,528.0
4,22738,290.0,475.0
5,22739,290.0,511.0
3,22740,290.0,489.0
3,22741,299.0,433.0
5,22742,279.0,370.0
3,22743,299.0,338.0
3,22744,321.0,463.0
1,22745,221.0,447.0
3,22746,290.0,306.0
5,22747,299.0,553.0
3,22748,299.0,447.0
3,22749,290.0,306.0
4,22750,299.0,222.0
5,22751,290.0,338.0
4,22752,299.0,567.0
4,22753,332.0,222.0
2,22754,296.0,95.0
2,22755,290.0,489.0
4,22756,22.0,337.0
4,22757,332.0,567.0
4,22758,290.0,567.0
4,22759,299.0,533.0
5,22760,290.0,489.0
4,22761,290.0,489.0
3,22762,290.0,489.0
5,22763,89.0,600.0
4,22764,332.0,433.0
3,22765,299.0,447.0
4,22766,279.0,243.0
3,22767,169.0,370.0
5,22768,332.0,436.0
5,22769,290.0,447.0
3,22770,290.0,533.0
4,22771,299.0,370.0
4,22772,182.0,589.0
4,22773,299.0,381.0
4,22774,269.0,511.0
2,22775,290.0,58.0
4,22776,299.0,528.0
5,22777,169.0,511.0
2,22778,290.0,511.0
4,22779,290.0,585.0
5,22780,290.0,442.0
4,22781,290.0,527.0
4,22782,299.0,382.0
3,22783,290.0,302.0
5,22784,290.0,338.0
3,22785,269.0,533.0
4,22786,332.0,338.0
1,22787,169.0,470.0
5,22788,295.0,370.0
4,22789,290.0,489.0
3,22790,290.0,553.0
4,22791,277.0,511.0
3,22792,299.0,491.0
1,22793,290.0,58.0
3,22794,296.0,381.0
2,22795,299.0,306.0
3,22796,372.0,325.0
5,22797,296.0,567.0
5,22798,290.0,562.0
3,22799,290.0,511.0
4,22800,290.0,520.0
4,22801,332.0,475.0
3,22802,277.0,193.0
2,22803,269.0,489.0
3,22804,22.0,589.0
3,22805,269.0,553.0
4,22806,265.0,306.0
5,22807,277.0,455.0
4,22808,182.0,589.0
3,22809,290.0,95.0
4,22810,169.0,541.0
5,22811,183.0,463.0
5,22812,290.0,325.0
3,22813,299.0,489.0
4,22814,299.0,95.0
1,22815,299.0,243.0
4,22816,299.0,95.0
3,22817,290.0,438.0
5,22818,290.0,489.0
2,22819,290.0,243.0
4,22820,269.0,511.0
5,22821,182.0,447.0
4,22822,296.0,553.0
5,22823,140.0,438.0
4,22824,296.0,470.0
2,22825,299.0,427.0
4,22826,277.0,105.0
4,22827,290.0,489.0
5,22828,299.0,533.0
5,22829,277.0,470.0
5,22830,205.0,382.0
3,22831,299.0,553.0
3,22832,277.0,439.0
4,22833,183.0,553.0
4,22834,269.0,533.0
3,22835,277.0,243.0
4,22836,277.0,483.0
4,22837,290.0,325.0
5,22838,104.0,95.0
5,22839,290.0,294.0
4,22840,277.0,489.0
4,22841,269.0,433.0
3,22842,269.0,589.0
4,22843,277.0,433.0
5,22844,125.0,438.0
3,22845,277.0,470.0
3,22846,269.0,475.0
3,22847,299.0,553.0
1,22848,182.0,447.0
4,22849,372.0,306.0
3,22850,347.0,447.0
3,22851,290.0,447.0
3,22852,299.0,565.0
2,22853,332.0,567.0
3,22854,22.0,312.0
5,22855,299.0,475.0
4,22856,269.0,447.0
3,22857,299.0,438.0
4,22858,296.0,325.0
5,22859,299.0,424.0
4,22860,290.0,447.0
4,22861,290.0,370.0
3,22862,183.0,463.0
4,22863,299.0,553.0
3,22864,296.0,541.0
2,22865,299.0,489.0
2,22866,299.0,312.0
4,22867,299.0,447.0
3,22868,296.0,583.0
2,22869,290.0,447.0
4,22870,299.0,222.0
4,22871,332.0,325.0
4,22872,125.0,463.0
4,22873,290.0,381.0
2,22874,290.0,58.0
4,22875,290.0,489.0
5,22876,296.0,489.0
5,22877,269.0,489.0
4,22878,299.0,447.0
4,22879,324.0,553.0
2,22880,269.0,489.0
1,22881,125.0,567.0
3,22882,116.0,306.0
2,22883,255.0,370.0
1,22884,269.0,370.0
4,22885,125.0,533.0
5,22886,299.0,602.0
3,22887,277.0,325.0
3,22888,277.0,382.0
3,22889,299.0,553.0
3,22890,299.0,447.0
5,22891,277.0,475.0
3,22892,290.0,589.0
4,22893,332.0,527.0
2,22894,269.0,533.0
2,22895,299.0,533.0
3,22896,290.0,447.0
3,22897,299.0,382.0
1,22898,169.0,475.0
3,22899,332.0,553.0
4,22900,269.0,294.0
3,22901,183.0,243.0
5,22902,299.0,567.0
4,22903,299.0,553.0
4,22904,299.0,553.0
3,22905,269.0,489.0
5,22906,277.0,475.0
5,22907,332.0,489.0
4,22908,290.0,511.0
4,22909,290.0,447.0
3,22910,290.0,438.0
4,22911,290.0,302.0
5,22912,269.0,475.0
3,22913,290.0,110.0
5,22914,290.0,483.0
4,22915,290.0,58.0
5,22916,296.0,447.0
4,22917,299.0,527.0
4,22918,89.0,464.0
4,22919,269.0,96.0
1,22920,299.0,475.0
5,22921,290.0,433.0
4,22922,277.0,337.0
3,22923,89.0,243.0
3,22924,269.0,325.0
4,22925,290.0,382.0
5,22926,332.0,464.0
5,22927,290.0,491.0
4,22928,182.0,325.0
4,22929,290.0,197.0
1,22930,269.0,489.0
3,22931,299.0,483.0
4,22932,290.0,567.0
4,22933,290.0,489.0
4,22934,116.0,306.0
5,22935,290.0,565.0
4,22936,296.0,381.0
2,22937,299.0,489.0
3,22938,290.0,533.0
2,22939,290.0,243.0
1,22940,299.0,511.0
2,22941,290.0,96.0
5,22942,296.0,463.0
5,22943,290.0,475.0
4,22944,290.0,402.0
4,22945,290.0,475.0
5,22946,183.0,533.0
2,22947,269.0,553.0
5,22948,277.0,562.0
5,22949,299.0,439.0
5,22950,299.0,58.0
5,22951,182.0,325.0
5,22952,277.0,325.0
2,22953,269.0,382.0
4,22954,258.0,541.0
3,22955,290.0,402.0
2,22956,332.0,402.0
4,22957,182.0,294.0
5,22958,277.0,533.0
2,22959,299.0,95.0
3,22960,277.0,312.0
5,22961,290.0,600.0
3,22962,332.0,553.0
4,22963,22.0,583.0
4,22964,332.0,427.0
3,22965,290.0,455.0
5,22966,299.0,489.0
3,22967,295.0,562.0
5,22968,290.0,483.0
3,22969,290.0,553.0
3,22970,290.0,222.0
2,22971,277.0,222.0
4,22972,299.0,489.0
4,22973,290.0,447.0
1,22974,290.0,470.0
3,22975,299.0,454.0
4,22976,290.0,528.0
4,22977,299.0,489.0
3,22978,299.0,533.0
5,22979,296.0,511.0
4,22980,299.0,553.0
4,22981,277.0,541.0
4,22982,290.0,511.0
5,22983,277.0,438.0
3,22984,269.0,553.0
5,22985,277.0,533.0
3,22986,290.0,463.0
3,22987,89.0,337.0
5,22988,290.0,402.0
3,22989,290.0,470.0
3,22990,269.0,511.0
4,22991,299.0,447.0
4,22992,332.0,541.0
4,22993,290.0,489.0
2,22994,290.0,489.0
3,22995,299.0,370.0
5,22996,277.0,306.0
4,22997,290.0,433.0
3,22998,290.0,511.0
3,22999,125.0,436.0
4,23000,255.0,528.0
5,23001,299.0,475.0
4,23002,290.0,527.0
5,23003,290.0,382.0
5,23004,290.0,475.0
3,23005,290.0,475.0
4,23006,295.0,475.0
5,23007,182.0,382.0
4,23008,290.0,222.0
2,23009,290.0,294.0
4,23010,290.0,447.0
5,23011,89.0,370.0
5,23012,290.0,427.0
2,23013,299.0,470.0
4,23014,277.0,382.0
5,23015,277.0,489.0
2,23016,269.0,463.0
1,23017,182.0,447.0
5,23018,277.0,325.0
4,23019,290.0,96.0
1,23020,290.0,337.0
4,23021,372.0,573.0
3,23022,299.0,585.0
3,23023,290.0,567.0
3,23024,183.0,533.0
5,23025,290.0,325.0
5,23026,299.0,527.0
3,23027,299.0,370.0
5,23028,290.0,489.0
5,23029,263.0,489.0
1,23030,290.0,533.0
4,23031,182.0,533.0
3,23032,299.0,463.0
4,23033,299.0,193.0
4,23034,290.0,553.0
4,23035,263.0,489.0
4,23036,263.0,306.0
4,23037,290.0,553.0
4,23038,277.0,533.0
4,23039,290.0,489.0
3,23040,263.0,527.0
4,23041,89.0,511.0
4,23042,182.0,553.0
2,23043,299.0,447.0
4,23044,290.0,193.0
4,23045,299.0,294.0
4,23046,263.0,602.0
2,23047,290.0,337.0
1,23048,125.0,439.0
2,23049,290.0,533.0
4,23050,296.0,96.0
3,23051,22.0,489.0
4,23052,290.0,439.0
3,23053,290.0,427.0
4,23054,299.0,583.0
4,23055,290.0,464.0
3,23056,263.0,573.0
5,23057,355.0,589.0
4,23058,277.0,325.0
2,23059,299.0,427.0
5,23060,89.0,447.0
4,23061,299.0,602.0
2,23062,290.0,470.0
5,23063,290.0,402.0
4,23064,255.0,553.0
3,23065,299.0,442.0
2,23066,290.0,447.0
3,23067,89.0,325.0
5,23068,277.0,442.0
1,23069,182.0,447.0
3,23070,125.0,475.0
4,23071,125.0,567.0
2,23072,290.0,511.0
4,23073,290.0,533.0
2,23074,290.0,475.0
4,23075,277.0,447.0
2,23076,263.0,439.0
5,23077,324.0,325.0
3,23078,263.0,447.0
3,23079,299.0,312.0
4,23080,290.0,511.0
5,23081,321.0,438.0
4,23082,299.0,447.0
5,23083,332.0,470.0
3,23084,299.0,306.0
3,23085,265.0,222.0
4,23086,299.0,533.0
4,23087,290.0,585.0
5,23088,277.0,294.0
2,23089,290.0,312.0
3,23090,332.0,533.0
5,23091,290.0,533.0
4,23092,299.0,553.0
4,23093,332.0,463.0
5,23094,263.0,600.0
2,23095,182.0,511.0
3,23096,321.0,438.0
5,23097,205.0,294.0
3,23098,265.0,325.0
1,23099,255.0,533.0
4,23100,277.0,567.0
5,23101,277.0,110.0
3,23102,290.0,370.0
4,23103,299.0,95.0
4,23104,263.0,511.0
3,23105,290.0,475.0
4,23106,263.0,489.0
4,23107,299.0,533.0
4,23108,290.0,302.0
4,23109,299.0,370.0
3,23110,290.0,528.0
3,23111,290.0,427.0
4,23112,290.0,527.0
1,23113,290.0,455.0
3,23114,290.0,511.0
5,23115,89.0,491.0
4,23116,263.0,95.0
4,23117,290.0,567.0
2,23118,290.0,370.0
4,23119,22.0,567.0
4,23120,299.0,489.0
4,23121,255.0,455.0
5,23122,277.0,302.0
5,23123,277.0,463.0
5,23124,263.0,541.0
3,23125,290.0,110.0
4,23126,255.0,222.0
2,23127,299.0,511.0
5,23128,296.0,489.0
3,23129,299.0,511.0
4,23130,290.0,470.0
5,23131,290.0,489.0
5,23132,277.0,438.0
4,23133,290.0,239.0
4,23134,290.0,243.0
4,23135,263.0,489.0
2,23136,263.0,325.0
3,23137,263.0,463.0
4,23138,299.0,438.0
4,23139,277.0,553.0
3,23140,290.0,455.0
4,23141,277.0,489.0
5,23142,277.0,562.0
1,23143,299.0,511.0
4,23144,290.0,437.0
4,23145,277.0,382.0
4,23146,277.0,325.0
5,23147,277.0,447.0
5,23148,299.0,382.0
5,23149,183.0,222.0
5,23150,290.0,489.0
2,23151,347.0,463.0
3,23152,263.0,511.0
4,23153,290.0,533.0
4,23154,296.0,105.0
5,23155,263.0,438.0
2,23156,299.0,593.0
4,23157,183.0,306.0
4,23158,290.0,274.0
3,23159,332.0,463.0
4,23160,290.0,437.0
4,23161,263.0,528.0
5,23162,290.0,274.0
1,23163,263.0,325.0
3,23164,290.0,447.0
5,23165,299.0,437.0
3,23166,299.0,533.0
5,23167,290.0,274.0
4,23168,299.0,489.0
2,23169,290.0,533.0
3,23170,263.0,306.0
4,23171,182.0,447.0
3,23172,299.0,489.0
3,23173,263.0,553.0
3,23174,290.0,489.0
4,23175,290.0,489.0
3,23176,290.0,96.0
3,23177,290.0,567.0
3,23178,290.0,533.0
4,23179,299.0,447.0
3,23180,290.0,491.0
2,23181,332.0,370.0
3,23182,263.0,243.0
4,23183,263.0,382.0
3,23184,183.0,527.0
5,23185,290.0,95.0
5,23186,255.0,382.0
2,23187,296.0,528.0
5,23188,277.0,105.0
5,23189,290.0,454.0
3,23190,290.0,302.0
4,23191,290.0,437.0
3,23192,299.0,489.0
3,23193,290.0,511.0
5,23194,290.0,470.0
4,23195,263.0,511.0
3,23196,296.0,491.0
2,23197,299.0,533.0
5,23198,268.0,489.0
5,23199,263.0,489.0
4,23200,290.0,325.0
3,23201,263.0,437.0
4,23202,290.0,437.0
5,23203,221.0,239.0
2,23204,290.0,437.0
5,23205,290.0,381.0
2,23206,290.0,470.0
4,23207,299.0,573.0
4,23208,22.0,193.0
2,23209,296.0,222.0
2,23210,116.0,527.0
3,23211,290.0,438.0
4,23212,263.0,306.0
3,23213,290.0,402.0
2,23214,290.0,567.0
2,23215,290.0,75.0
3,23216,183.0,528.0
5,23217,332.0,325.0
3,23218,290.0,437.0
