cast_num,movieid_actorid,actorid,movieid
3,3815,7110.0,299.0
3,3816,7312.0,264.0
2,3817,7130.0,264.0
1,3818,7312.0,245.0
1,3819,7155.0,104.0
3,3820,7312.0,264.0
3,3821,7130.0,264.0
3,3822,7130.0,264.0
2,3823,7109.0,264.0
2,3824,7312.0,264.0
3,3825,7310.0,299.0
2,3826,7147.0,280.0
3,3827,7104.0,331.0
2,3828,7650.0,219.0
2,3829,7074.0,299.0
2,3830,7102.0,182.0
3,3831,7102.0,264.0
3,3832,7130.0,264.0
3,3833,7101.0,219.0
3,3834,7099.0,299.0
2,3835,7308.0,299.0
3,3836,7130.0,245.0
3,3837,7308.0,264.0
2,3838,7099.0,310.0
3,3839,7098.0,183.0
2,3840,7094.0,361.0
0,3841,7147.0,299.0
3,3842,7130.0,219.0
3,3843,7137.0,214.0
3,3844,7308.0,264.0
3,3845,7308.0,183.0
3,3846,7130.0,299.0
3,3847,7308.0,264.0
3,3848,7304.0,361.0
1,3849,7303.0,219.0
2,3850,7094.0,331.0
2,3851,7303.0,264.0
3,3852,7129.0,264.0
1,3853,7301.0,219.0
2,3854,7300.0,169.0
1,3855,7300.0,219.0
3,3856,7094.0,219.0
2,3857,7137.0,294.0
3,3858,7136.0,299.0
2,3859,7127.0,355.0
3,3860,7094.0,264.0
1,3861,7296.0,260.0
3,3862,7133.0,299.0
1,3863,7132.0,181.0
3,3864,7091.0,294.0
3,3865,7296.0,299.0
3,3866,7296.0,207.0
3,3867,7091.0,299.0
3,3868,7089.0,181.0
1,3869,7085.0,187.0
1,3870,7119.0,219.0
3,3871,7294.0,219.0
0,3872,7108.0,289.0
3,3873,7106.0,260.0
3,3874,7292.0,260.0
3,3875,7291.0,294.0
1,3876,7291.0,260.0
2,3877,7088.0,299.0
3,3878,7123.0,219.0
3,3879,7071.0,260.0
2,3880,7085.0,183.0
3,3881,7068.0,299.0
1,3882,7285.0,313.0
3,3883,7083.0,169.0
3,3884,7075.0,299.0
3,3885,7627.0,219.0
2,3886,7066.0,182.0
2,3887,7069.0,182.0
2,3888,7274.0,245.0
3,3889,7273.0,299.0
3,3890,7123.0,315.0
2,3891,7062.0,207.0
3,3892,7271.0,260.0
1,3893,7010.0,219.0
3,3894,7103.0,169.0
1,3895,7100.0,219.0
3,3896,7060.0,182.0
1,3897,7269.0,336.0
3,3898,7080.0,245.0
3,3899,7060.0,260.0
2,3900,7079.0,182.0
2,3901,7059.0,280.0
3,3902,7040.0,214.0
1,3903,7062.0,299.0
3,3904,7078.0,226.0
2,3905,7057.0,372.0
3,3906,7057.0,260.0
1,3907,7057.0,280.0
3,3908,7038.0,260.0
1,3909,7265.0,309.0
2,3910,7263.0,260.0
2,3911,7057.0,169.0
1,3912,7038.0,280.0
1,3913,7057.0,219.0
3,3914,7057.0,289.0
3,3915,7259.0,260.0
1,3916,7057.0,260.0
3,3917,7057.0,299.0
1,3918,7057.0,260.0
2,3919,7257.0,299.0
1,3920,7057.0,299.0
3,3921,7254.0,182.0
2,3922,7057.0,161.0
2,3923,7058.0,336.0
3,3924,7252.0,219.0
3,3925,7246.0,285.0
3,3926,7056.0,226.0
2,3927,7057.0,260.0
2,3928,7056.0,331.0
3,3929,7054.0,260.0
1,3930,7029.0,214.0
2,3931,7052.0,299.0
2,3932,7049.0,294.0
2,3933,7056.0,218.0
3,3934,7049.0,260.0
3,3935,7042.0,207.0
2,3936,7044.0,169.0
1,3937,7036.0,245.0
2,3938,7028.0,218.0
2,3939,7005.0,260.0
2,3940,7036.0,299.0
1,3941,7243.0,161.0
3,3942,7022.0,260.0
2,3943,7034.0,322.0
3,3944,7002.0,182.0
3,3945,6994.0,299.0
3,3946,7014.0,260.0
3,3947,7243.0,218.0
2,3948,7243.0,260.0
2,3949,7243.0,218.0
3,3950,6989.0,104.0
2,3951,7033.0,187.0
3,3952,6989.0,260.0
3,3953,7243.0,260.0
2,3954,7025.0,299.0
3,3955,7018.0,299.0
3,3956,7243.0,169.0
3,3957,6989.0,260.0
3,3958,7015.0,260.0
3,3959,7240.0,260.0
2,3960,7004.0,161.0
1,3961,7239.0,299.0
3,3962,6980.0,294.0
2,3963,7237.0,299.0
2,3964,7232.0,294.0
1,3965,6979.0,260.0
2,3966,7000.0,299.0
0,3967,6995.0,321.0
2,3968,6990.0,331.0
3,3969,6979.0,299.0
3,3970,7230.0,218.0
3,3971,7013.0,294.0
2,3972,6988.0,336.0
2,3973,7217.0,218.0
1,3974,6975.0,161.0
2,3975,7214.0,218.0
3,3976,7213.0,299.0
3,3977,7211.0,182.0
3,3978,6953.0,226.0
3,3979,6951.0,182.0
3,3980,6984.0,299.0
3,3981,7211.0,218.0
3,3982,6941.0,260.0
2,3983,7211.0,260.0
3,3984,7009.0,260.0
2,3985,7211.0,336.0
1,3986,7211.0,280.0
1,3987,6941.0,299.0
2,3988,6984.0,260.0
0,3989,6996.0,321.0
3,3990,7211.0,299.0
3,3991,7188.0,226.0
3,3992,6941.0,218.0
2,3993,6993.0,358.0
3,3994,7187.0,294.0
3,3995,6983.0,260.0
2,3996,7182.0,299.0
3,3997,6984.0,183.0
3,3998,7180.0,299.0
3,3999,6984.0,355.0
3,4000,6941.0,218.0
3,4001,7178.0,313.0
3,4002,6974.0,260.0
2,4003,6936.0,218.0
0,4004,6984.0,218.0
3,4005,6984.0,260.0
3,4006,6984.0,226.0
3,4007,6981.0,245.0
3,4008,6936.0,299.0
3,4009,7165.0,257.0
3,4010,6977.0,218.0
2,4011,7164.0,257.0
3,4012,7625.0,218.0
3,4013,7163.0,299.0
3,4014,7148.0,257.0
3,4015,6977.0,226.0
3,4016,7144.0,257.0
2,4017,6977.0,182.0
3,4018,7140.0,218.0
3,4019,7138.0,161.0
1,4020,6977.0,214.0
3,4021,6898.0,285.0
2,4022,7138.0,321.0
3,4023,7138.0,218.0
3,4024,6929.0,299.0
1,4025,6976.0,218.0
3,4026,7138.0,182.0
3,4027,7138.0,257.0
2,4028,7131.0,299.0
3,4029,7125.0,218.0
1,4030,7120.0,104.0
3,4031,6924.0,245.0
3,4032,6967.0,257.0
3,4033,6969.0,169.0
1,4034,7118.0,183.0
1,4035,6967.0,372.0
3,4036,7116.0,299.0
3,4037,6967.0,257.0
2,4038,7113.0,218.0
2,4039,6964.0,218.0
2,4040,7113.0,257.0
3,4041,6963.0,257.0
2,4042,7107.0,182.0
2,4043,6917.0,226.0
3,4044,6892.0,257.0
2,4045,6891.0,299.0
3,4046,6967.0,299.0
2,4047,6966.0,294.0
3,4048,6882.0,257.0
2,4049,6961.0,321.0
3,4050,6957.0,218.0
0,4051,6955.0,218.0
3,4052,6952.0,321.0
3,4053,6876.0,226.0
3,4054,6826.0,161.0
2,4055,6952.0,218.0
3,4056,7107.0,257.0
3,4057,7096.0,299.0
3,4058,6876.0,207.0
2,4059,7093.0,257.0
2,4060,6960.0,299.0
3,4061,7092.0,182.0
2,4062,7092.0,299.0
3,4063,7092.0,169.0
2,4064,6959.0,294.0
3,4065,6808.0,299.0
3,4066,6726.0,313.0
3,4067,7092.0,294.0
2,4068,6682.0,299.0
2,4069,7092.0,218.0
2,4070,7092.0,161.0
1,4071,6876.0,299.0
1,4072,7092.0,257.0
2,4073,6952.0,160.0
1,4074,6876.0,257.0
3,4075,6952.0,321.0
3,4076,7076.0,299.0
3,4077,6952.0,257.0
3,4078,6669.0,218.0
3,4079,7076.0,299.0
3,4080,6950.0,218.0
1,4081,6948.0,321.0
2,4082,6871.0,160.0
3,4083,6866.0,160.0
2,4084,6860.0,291.0
2,4085,7076.0,291.0
3,4086,7076.0,257.0
3,4087,7076.0,169.0
3,4088,6860.0,218.0
3,4089,6628.0,257.0
2,4090,7076.0,218.0
3,4091,6952.0,218.0
3,4092,6952.0,313.0
3,4093,7076.0,218.0
2,4094,7076.0,257.0
2,4095,6952.0,218.0
1,4096,6857.0,207.0
2,4097,7076.0,291.0
2,4098,6952.0,257.0
2,4099,7554.0,257.0
0,4100,6944.0,315.0
2,4101,7076.0,257.0
3,4102,7076.0,218.0
1,4103,6944.0,207.0
3,4104,6952.0,207.0
3,4105,6952.0,291.0
3,4106,6855.0,257.0
3,4107,7076.0,291.0
3,4108,6609.0,291.0
2,4109,7076.0,257.0
2,4110,6952.0,226.0
2,4111,6949.0,214.0
3,4112,7076.0,291.0
1,4113,6847.0,291.0
1,4114,7076.0,291.0
3,4115,6944.0,257.0
3,4116,7076.0,336.0
2,4117,6926.0,309.0
2,4118,6590.0,291.0
0,4119,6946.0,321.0
3,4120,6847.0,218.0
2,4121,6921.0,218.0
3,4122,7076.0,291.0
3,4123,7076.0,257.0
3,4124,6943.0,169.0
0,4125,6942.0,321.0
1,4126,7076.0,218.0
3,4127,7072.0,291.0
2,4128,7067.0,257.0
3,4129,7065.0,257.0
3,4130,7063.0,291.0
3,4131,6915.0,313.0
3,4132,7061.0,298.0
3,4133,6847.0,291.0
0,4134,7050.0,291.0
3,4135,7048.0,218.0
3,4136,7048.0,257.0
0,4137,6582.0,218.0
3,4138,6942.0,294.0
2,4139,7048.0,257.0
3,4140,6842.0,313.0
3,4141,7048.0,291.0
3,4142,6839.0,291.0
3,4143,6830.0,291.0
1,4144,6915.0,285.0
3,4145,7048.0,182.0
1,4146,7048.0,218.0
2,4147,7048.0,291.0
2,4148,6830.0,294.0
0,4149,6942.0,257.0
2,4150,7043.0,291.0
2,4151,6915.0,280.0
2,4152,6942.0,218.0
1,4153,6942.0,294.0
1,4154,6942.0,245.0
0,4155,7041.0,257.0
3,4156,7041.0,291.0
1,4157,6830.0,291.0
3,4158,7039.0,257.0
2,4159,7037.0,182.0
2,4160,6817.0,298.0
2,4161,6817.0,218.0
3,4162,7030.0,218.0
2,4163,6942.0,245.0
3,4164,7030.0,291.0
2,4165,6817.0,218.0
2,4166,7030.0,257.0
3,4167,6815.0,291.0
3,4168,7030.0,291.0
3,4169,7609.0,285.0
1,4170,6942.0,291.0
3,4171,7027.0,218.0
3,4172,6942.0,257.0
2,4173,7024.0,182.0
3,4174,7023.0,291.0
3,4175,6940.0,294.0
1,4176,7023.0,218.0
2,4177,7543.0,291.0
3,4178,7023.0,218.0
2,4179,6940.0,285.0
3,4180,7023.0,218.0
2,4181,6938.0,309.0
3,4182,6937.0,245.0
2,4183,6802.0,169.0
3,4184,6796.0,218.0
2,4185,6934.0,321.0
3,4186,6932.0,182.0
3,4187,6791.0,313.0
2,4188,6932.0,313.0
3,4189,6509.0,291.0
1,4190,7023.0,294.0
3,4191,6786.0,291.0
2,4192,7524.0,207.0
3,4193,6906.0,218.0
3,4194,6928.0,226.0
2,4195,7513.0,210.0
3,4196,7023.0,257.0
1,4197,7021.0,294.0
3,4198,7020.0,291.0
2,4199,7019.0,245.0
1,4200,6928.0,298.0
1,4201,6897.0,322.0
3,4202,6890.0,291.0
3,4203,6780.0,160.0
3,4204,6890.0,257.0
1,4205,6776.0,214.0
2,4206,7016.0,210.0
1,4207,7016.0,294.0
3,4208,6887.0,172.0
2,4209,6928.0,294.0
2,4210,6928.0,285.0
2,4211,6928.0,291.0
1,4212,6928.0,210.0
3,4213,6925.0,169.0
2,4214,7012.0,291.0
3,4215,6923.0,257.0
3,4216,6922.0,226.0
3,4217,7011.0,298.0
2,4218,7006.0,226.0
3,4219,7003.0,254.0
2,4220,6920.0,289.0
3,4221,6918.0,291.0
2,4222,6751.0,210.0
3,4223,6918.0,160.0
2,4224,6466.0,210.0
2,4225,6739.0,254.0
1,4226,7001.0,210.0
3,4227,6909.0,254.0
2,4228,6991.0,291.0
3,4229,6731.0,254.0
3,4230,6909.0,210.0
1,4231,6886.0,172.0
2,4232,6909.0,214.0
3,4233,6723.0,254.0
2,4234,6908.0,291.0
0,4235,6907.0,254.0
3,4236,6987.0,254.0
3,4237,6881.0,214.0
3,4238,6872.0,245.0
1,4239,6715.0,291.0
1,4240,6905.0,280.0
1,4241,6978.0,182.0
2,4242,6973.0,183.0
0,4243,6904.0,182.0
2,4244,6715.0,291.0
1,4245,6972.0,210.0
2,4246,6869.0,214.0
3,4247,6462.0,291.0
1,4248,6902.0,309.0
3,4249,6971.0,210.0
3,4250,6900.0,182.0
2,4251,6968.0,226.0
3,4252,6958.0,291.0
0,4253,6867.0,294.0
2,4254,6714.0,291.0
1,4255,6958.0,294.0
3,4256,6702.0,210.0
3,4257,6896.0,294.0
2,4258,6698.0,291.0
3,4259,6956.0,207.0
3,4260,6867.0,254.0
2,4261,6895.0,254.0
2,4262,6867.0,291.0
3,4263,6867.0,291.0
2,4264,6696.0,210.0
2,4265,6893.0,214.0
2,4266,7500.0,160.0
2,4267,6885.0,254.0
2,4268,6695.0,210.0
2,4269,6695.0,277.0
3,4270,6880.0,226.0
0,4271,6954.0,210.0
1,4272,6954.0,254.0
2,4273,6945.0,291.0
0,4274,6945.0,226.0
2,4275,6945.0,207.0
2,4276,6880.0,254.0
0,4277,6880.0,280.0
3,4278,6935.0,182.0
3,4279,6880.0,298.0
3,4280,6693.0,313.0
3,4281,6831.0,254.0
3,4282,6930.0,291.0
3,4283,6880.0,210.0
1,4284,6919.0,210.0
2,4285,6880.0,291.0
3,4286,6914.0,254.0
2,4287,6912.0,254.0
2,4288,6693.0,210.0
1,4289,6880.0,254.0
2,4290,6912.0,291.0
0,4291,6880.0,210.0
2,4292,6693.0,254.0
1,4293,6827.0,171.0
3,4294,6910.0,210.0
2,4295,6901.0,280.0
3,4296,6899.0,169.0
3,4297,6894.0,210.0
2,4298,6894.0,171.0
2,4299,6820.0,322.0
2,4300,6880.0,331.0
2,4301,6889.0,96.0
3,4302,6883.0,254.0
0,4303,6883.0,279.0
2,4304,6880.0,207.0
2,4305,6873.0,210.0
3,4306,6883.0,171.0
2,4307,6883.0,315.0
2,4308,6820.0,171.0
3,4309,6693.0,291.0
3,4310,6870.0,254.0
3,4311,6883.0,291.0
2,4312,6883.0,210.0
2,4313,6883.0,291.0
3,4314,6870.0,254.0
3,4315,6819.0,254.0
1,4316,6691.0,277.0
3,4317,6671.0,254.0
3,4318,6870.0,210.0
3,4319,6663.0,254.0
2,4320,6883.0,291.0
2,4321,6883.0,291.0
3,4322,6877.0,96.0
1,4323,6877.0,291.0
3,4324,6661.0,210.0
2,4325,6859.0,207.0
3,4326,6858.0,291.0
2,4327,6856.0,291.0
2,4328,7485.0,298.0
2,4329,6870.0,291.0
3,4330,6659.0,289.0
3,4331,6850.0,210.0
2,4332,6870.0,277.0
3,4333,6849.0,210.0
2,4334,6870.0,254.0
3,4335,6870.0,254.0
2,4336,6844.0,298.0
2,4337,6865.0,160.0
2,4338,6814.0,279.0
3,4339,6864.0,285.0
0,4340,6863.0,214.0
0,4341,6862.0,289.0
2,4342,6841.0,254.0
1,4343,6854.0,313.0
1,4344,6841.0,289.0
3,4345,6841.0,291.0
0,4346,6840.0,210.0
2,4347,6837.0,291.0
3,4348,6659.0,291.0
3,4349,6853.0,291.0
2,4350,6658.0,291.0
2,4351,6853.0,280.0
3,4352,7398.0,226.0
1,4353,6836.0,313.0
2,4354,6852.0,254.0
3,4355,6805.0,254.0
3,4356,6851.0,285.0
2,4357,6658.0,291.0
0,4358,6836.0,291.0
2,4359,6848.0,277.0
3,4360,6836.0,291.0
2,4361,6843.0,245.0
3,4362,6804.0,321.0
1,4363,6804.0,254.0
2,4364,6836.0,210.0
2,4365,6833.0,210.0
2,4366,6838.0,280.0
3,4367,6658.0,210.0
3,4368,6834.0,225.0
0,4369,6824.0,285.0
1,4370,6652.0,291.0
3,4371,6649.0,291.0
2,4372,6829.0,254.0
3,4373,6822.0,210.0
2,4374,7420.0,277.0
3,4375,6649.0,254.0
2,4376,6822.0,214.0
3,4377,6638.0,171.0
2,4378,6821.0,280.0
3,4379,6822.0,298.0
2,4380,6810.0,160.0
3,4381,6813.0,321.0
3,4382,6812.0,262.0
3,4383,6812.0,262.0
3,4384,6812.0,96.0
3,4385,6812.0,372.0
1,4386,6812.0,262.0
2,4387,6812.0,262.0
2,4388,6630.0,262.0
3,4389,6799.0,160.0
2,4390,6812.0,262.0
2,4391,6812.0,321.0
1,4392,6812.0,60.0
3,4393,7302.0,262.0
2,4394,6811.0,226.0
1,4395,6800.0,262.0
3,4396,6797.0,262.0
3,4397,6798.0,254.0
1,4398,6811.0,254.0
2,4399,6624.0,262.0
1,4400,6811.0,309.0
1,4401,6806.0,262.0
2,4402,6803.0,313.0
3,4403,6801.0,321.0
2,4404,6622.0,277.0
3,4405,6795.0,254.0
2,4406,6793.0,277.0
2,4407,6795.0,262.0
3,4408,6790.0,171.0
0,4409,6797.0,313.0
3,4410,6790.0,201.0
2,4411,6787.0,187.0
2,4412,6614.0,262.0
3,4413,6785.0,58.0
2,4414,6777.0,262.0
0,4415,6785.0,321.0
3,4416,6773.0,315.0
2,4417,6772.0,58.0
3,4418,6790.0,254.0
2,4419,6790.0,160.0
2,4420,6771.0,271.0
3,4421,6769.0,254.0
2,4422,6607.0,254.0
3,4423,6770.0,271.0
1,4424,6790.0,262.0
2,4425,6790.0,225.0
2,4426,6768.0,225.0
1,4427,6607.0,171.0
3,4428,6607.0,210.0
3,4429,6790.0,210.0
1,4430,6768.0,322.0
3,4431,6758.0,262.0
3,4432,6605.0,96.0
2,4433,6790.0,254.0
3,4434,6605.0,262.0
3,4435,6600.0,210.0
3,4436,6789.0,210.0
2,4437,6788.0,254.0
3,4438,6784.0,254.0
3,4439,6757.0,254.0
3,4440,6767.0,254.0
0,4441,6754.0,321.0
2,4442,6766.0,160.0
3,4443,6763.0,172.0
0,4444,6756.0,322.0
2,4445,6755.0,285.0
1,4446,5886.0,160.0
2,4447,7302.0,210.0
3,4448,6783.0,254.0
2,4449,6749.0,277.0
3,4450,6750.0,210.0
2,4451,6597.0,210.0
3,4452,6595.0,171.0
3,4453,6741.0,210.0
3,4454,6591.0,254.0
3,4455,6747.0,313.0
2,4456,6774.0,262.0
3,4457,6588.0,254.0
3,4458,6744.0,271.0
2,4459,6736.0,172.0
3,4460,6734.0,262.0
3,4461,6765.0,262.0
2,4462,6732.0,226.0
3,4463,6765.0,353.0
3,4464,6728.0,277.0
2,4465,6764.0,171.0
1,4466,6562.0,254.0
2,4467,6728.0,254.0
2,4468,6737.0,280.0
3,4469,6733.0,254.0
1,4470,6728.0,331.0
0,4471,6761.0,206.0
2,4472,6727.0,331.0
1,4473,6730.0,313.0
1,4474,6543.0,262.0
3,4475,6761.0,262.0
3,4476,6761.0,254.0
1,4477,6727.0,207.0
3,4478,6761.0,285.0
0,4479,6727.0,254.0
3,4480,6543.0,254.0
3,4481,6761.0,206.0
1,4482,6760.0,207.0
3,4483,6759.0,201.0
3,4484,6727.0,262.0
0,4485,6730.0,206.0
2,4486,6718.0,96.0
0,4487,6722.0,187.0
3,4488,6753.0,262.0
3,4489,6753.0,206.0
2,4490,6748.0,254.0
2,4491,6746.0,254.0
2,4492,6746.0,96.0
3,4493,6740.0,262.0
1,4494,6543.0,206.0
3,4495,6427.0,261.0
3,4496,6542.0,254.0
2,4497,6536.0,206.0
3,4498,6735.0,254.0
2,4499,6535.0,206.0
2,4500,6530.0,172.0
2,4501,6515.0,261.0
2,4502,6729.0,254.0
2,4503,6725.0,280.0
3,4504,6710.0,261.0
2,4505,6722.0,214.0
1,4506,6515.0,261.0
3,4507,7289.0,206.0
3,4508,6720.0,206.0
1,4509,6720.0,254.0
0,4510,6721.0,331.0
3,4511,6708.0,277.0
3,4512,6713.0,261.0
2,4513,6719.0,271.0
0,4514,6697.0,277.0
1,4515,6716.0,171.0
2,4516,6716.0,160.0
0,4517,6515.0,206.0
3,4518,6713.0,226.0
2,4519,6713.0,254.0
2,4520,6712.0,171.0
1,4521,6709.0,280.0
3,4522,6515.0,96.0
1,4523,6694.0,277.0
3,4524,6707.0,277.0
3,4525,6515.0,206.0
2,4526,6711.0,261.0
0,4527,6704.0,187.0
3,4528,6701.0,254.0
2,4529,6703.0,261.0
3,4530,6694.0,160.0
3,4531,6699.0,322.0
2,4532,6685.0,171.0
2,4533,6685.0,277.0
3,4534,6703.0,206.0
1,4535,6694.0,268.0
2,4536,6703.0,207.0
2,4537,6703.0,256.0
2,4538,6685.0,277.0
3,4539,6692.0,225.0
2,4540,6694.0,321.0
1,4541,6687.0,313.0
3,4542,6694.0,277.0
3,4543,6694.0,277.0
3,4544,6684.0,254.0
2,4545,6689.0,315.0
3,4546,6683.0,254.0
2,4547,6685.0,254.0
3,4548,6683.0,226.0
2,4549,6678.0,171.0
1,4550,6676.0,254.0
3,4551,6390.0,256.0
3,4552,5676.0,201.0
3,4553,6673.0,254.0
3,4554,6515.0,254.0
3,4555,6390.0,254.0
3,4556,6673.0,313.0
3,4557,6670.0,214.0
3,4558,7090.0,96.0
2,4559,6515.0,256.0
2,4560,6683.0,206.0
3,4561,6515.0,225.0
2,4562,6683.0,254.0
2,4563,6495.0,206.0
3,4564,6683.0,96.0
3,4565,6683.0,256.0
3,4566,6683.0,226.0
3,4567,6666.0,321.0
3,4568,6683.0,206.0
3,4569,6683.0,256.0
3,4570,6660.0,254.0
1,4571,6489.0,256.0
3,4572,6689.0,207.0
2,4573,6655.0,321.0
3,4574,6686.0,322.0
3,4575,6683.0,206.0
3,4576,6683.0,289.0
2,4577,6489.0,43.0
3,4578,6342.0,256.0
1,4579,6686.0,201.0
1,4580,6481.0,206.0
3,4581,6683.0,206.0
2,4582,6653.0,171.0
2,4583,6478.0,254.0
3,4584,6675.0,256.0
2,4585,6651.0,280.0
3,4586,6639.0,206.0
0,4587,6636.0,256.0
3,4588,6672.0,254.0
2,4589,6668.0,206.0
2,4590,6634.0,96.0
3,4591,6633.0,253.0
3,4592,6686.0,253.0
1,4593,6632.0,206.0
3,4594,6623.0,313.0
3,4595,6681.0,331.0
2,4596,6623.0,313.0
2,4597,6665.0,206.0
3,4598,6681.0,372.0
1,4599,6681.0,280.0
2,4600,6453.0,256.0
3,4601,6662.0,256.0
3,4602,6681.0,187.0
3,4603,6662.0,206.0
2,4604,7286.0,206.0
3,4605,6657.0,256.0
2,4606,6621.0,322.0
1,4607,6618.0,256.0
3,4608,6645.0,253.0
3,4609,6447.0,256.0
1,4610,6644.0,253.0
3,4611,6643.0,256.0
1,4612,6642.0,160.0
3,4613,6618.0,256.0
3,4614,6637.0,253.0
2,4615,6681.0,331.0
2,4616,6618.0,313.0
3,4617,6681.0,253.0
2,4618,6617.0,277.0
2,4619,6637.0,96.0
3,4620,6439.0,256.0
2,4621,6612.0,322.0
2,4622,6608.0,321.0
2,4623,6439.0,353.0
3,4624,7276.0,206.0
3,4625,6681.0,253.0
2,4626,6637.0,225.0
1,4627,6637.0,280.0
2,4628,6637.0,253.0
2,4629,6604.0,277.0
3,4630,7268.0,206.0
3,4631,6604.0,253.0
1,4632,6594.0,253.0
2,4633,6438.0,253.0
3,4634,6637.0,253.0
2,4635,6681.0,96.0
2,4636,6430.0,280.0
3,4637,6428.0,206.0
1,4638,6426.0,313.0
3,4639,6592.0,256.0
3,4640,6406.0,253.0
3,4641,6589.0,160.0
3,4642,6637.0,226.0
2,4643,6396.0,253.0
3,4644,6637.0,206.0
2,4645,6635.0,256.0
2,4646,6631.0,171.0
1,4647,6631.0,160.0
3,4648,6587.0,253.0
1,4649,6586.0,256.0
2,4650,6629.0,315.0
3,4651,6389.0,253.0
2,4652,6681.0,253.0
3,4653,6627.0,206.0
3,4654,6626.0,160.0
2,4655,6626.0,256.0
3,4656,6388.0,253.0
3,4657,6585.0,253.0
2,4658,6656.0,225.0
3,4659,6626.0,256.0
3,4660,6387.0,206.0
1,4661,6646.0,280.0
2,4662,6379.0,253.0
1,4663,6626.0,256.0
1,4664,6626.0,289.0
1,4665,6626.0,277.0
2,4666,6620.0,206.0
3,4667,6579.0,207.0
3,4668,6613.0,253.0
3,4669,6369.0,160.0
2,4670,6578.0,171.0
3,4671,6641.0,253.0
1,4672,6577.0,253.0
3,4673,6363.0,253.0
2,4674,6615.0,331.0
2,4675,6611.0,256.0
3,4676,6362.0,256.0
2,4677,6571.0,322.0
3,4678,6610.0,96.0
3,4679,7175.0,160.0
0,4680,6570.0,206.0
2,4681,6603.0,256.0
1,4682,6603.0,372.0
3,4683,6566.0,253.0
2,4684,6360.0,171.0
3,4685,6561.0,206.0
3,4686,6360.0,253.0
2,4687,6603.0,253.0
2,4688,6348.0,277.0
2,4689,6348.0,285.0
3,4690,6603.0,253.0
2,4691,6603.0,256.0
3,4692,6603.0,313.0
3,4693,6557.0,253.0
3,4694,6615.0,206.0
2,4695,6556.0,225.0
1,4696,6556.0,160.0
3,4697,6603.0,277.0
3,4698,6603.0,253.0
2,4699,6348.0,201.0
2,4700,6556.0,321.0
3,4701,7122.0,96.0
2,4702,6601.0,253.0
3,4703,6556.0,58.0
3,4704,6541.0,171.0
2,4705,6539.0,296.0
3,4706,6534.0,256.0
2,4707,6533.0,322.0
3,4708,6606.0,206.0
3,4709,6598.0,206.0
3,4710,6593.0,225.0
3,4711,6584.0,206.0
2,4712,6583.0,253.0
3,4713,6533.0,253.0
2,4714,6583.0,253.0
2,4715,6581.0,256.0
1,4716,6533.0,226.0
1,4717,6533.0,226.0
3,4718,6348.0,198.0
2,4719,6348.0,331.0
3,4720,6576.0,256.0
3,4721,6533.0,207.0
3,4722,6533.0,256.0
3,4723,6533.0,253.0
2,4724,6318.0,198.0
1,4725,6580.0,280.0
3,4726,6529.0,207.0
3,4727,6348.0,207.0
2,4728,6574.0,315.0
1,4729,6575.0,58.0
3,4730,6526.0,253.0
2,4731,6525.0,207.0
3,4732,6575.0,253.0
1,4733,6564.0,280.0
3,4734,6345.0,198.0
0,4735,6573.0,225.0
3,4736,6345.0,256.0
3,4737,6345.0,277.0
1,4738,6573.0,207.0
2,4739,6555.0,321.0
2,4740,6573.0,253.0
0,4741,6341.0,256.0
3,4742,6341.0,277.0
3,4743,6312.0,253.0
0,4744,6518.0,296.0
1,4745,6551.0,277.0
2,4746,6573.0,253.0
2,4747,6572.0,253.0
3,4748,6304.0,207.0
1,4749,6569.0,198.0
3,4750,6548.0,160.0
3,4751,6512.0,160.0
2,4752,6567.0,171.0
3,4753,6565.0,253.0
2,4754,6510.0,181.0
3,4755,7031.0,171.0
3,4756,6563.0,252.0
3,4757,6560.0,226.0
3,4758,6503.0,296.0
3,4759,7017.0,160.0
2,4760,6560.0,252.0
3,4761,6502.0,253.0
2,4762,6502.0,187.0
1,4763,6560.0,252.0
3,4764,6545.0,171.0
0,4765,6558.0,253.0
3,4766,6553.0,253.0
1,4767,6304.0,253.0
3,4768,6552.0,252.0
3,4769,6545.0,252.0
0,4770,6540.0,201.0
3,4771,6550.0,198.0
2,4772,6301.0,252.0
1,4773,6544.0,252.0
3,4774,6540.0,331.0
3,4775,6299.0,253.0
2,4776,6501.0,296.0
1,4777,6299.0,253.0
2,4778,6537.0,198.0
2,4779,6532.0,225.0
3,4780,6499.0,58.0
3,4781,6532.0,207.0
0,4782,6532.0,372.0
2,4783,6538.0,277.0
2,4784,6523.0,198.0
3,4785,6523.0,253.0
3,4786,6516.0,251.0
3,4787,6299.0,252.0
3,4788,6523.0,251.0
3,4789,6298.0,277.0
1,4790,6522.0,198.0
2,4791,6285.0,252.0
3,4792,6522.0,252.0
2,4793,6522.0,252.0
2,4794,6499.0,160.0
3,4795,6520.0,207.0
2,4796,6499.0,171.0
3,4797,6499.0,252.0
2,4798,6507.0,198.0
3,4799,6519.0,251.0
3,4800,6281.0,285.0
3,4801,6519.0,198.0
3,4802,6519.0,251.0
3,4803,6499.0,271.0
3,4804,6513.0,198.0
2,4805,6499.0,271.0
3,4806,6278.0,198.0
2,4807,6513.0,160.0
3,4808,6511.0,252.0
3,4809,6508.0,171.0
3,4810,6506.0,251.0
3,4811,6506.0,251.0
2,4812,6491.0,198.0
